,UserId,Community
519,19897138,0
520,19923144,0
521,19940791,0
522,19979031,0
523,20088161,0
524,20094138,0
525,20118774,0
526,20132853,0
527,20177423,0
528,20182089,0
529,20189768,0
530,20245775,0
531,20273398,0
532,20275189,0
533,20276964,0
534,20356591,0
535,20378448,0
536,20378642,0
537,20402945,0
538,20408148,0
539,20421542,0
540,20437286,0
541,20500045,0
542,20508720,0
543,20536157,0
544,20545055,0
545,20560294,1
546,20562637,1
547,20582958,0
548,20709918,0
549,20710809,0
550,20745573,0
551,20778387,0
552,20802277,0
553,20806376,0
554,20812193,0
555,20823928,0
556,20869604,0
557,20878069,0
558,20952823,0
559,21016217,0
560,21048995,0
561,21049148,0
562,21116401,0
563,21136909,0
564,21145074,0
565,21185021,0
566,21186125,0
567,21207962,0
568,21209758,0
569,21334653,1
570,21349202,0
571,21352313,0
572,21356559,0
573,21366823,0
574,21425382,0
575,21478415,0
576,21581503,0
577,21606814,0
578,21658412,0
579,21661279,0
580,21692297,0
581,21713519,0
582,21733345,0
583,21733528,0
584,21763504,0
585,21765964,0
586,21857067,0
587,21866534,0
588,21875834,0
589,21985202,0
590,21985529,0
591,21990854,0
592,21993071,0
593,22001973,0
594,22006155,0
595,22058407,0
596,22086481,0
597,22090204,0
598,22130580,0
599,22179997,0
600,22182294,0
601,22186810,0
602,22227424,0
603,22256645,0
604,22311606,0
605,22394806,0
606,22411875,0
607,22421936,0
608,22494444,0
609,22501549,0
610,22502646,0
611,22516489,0
612,22540607,0
613,22650211,0
614,22672228,0
615,22679419,0
616,22729305,0
617,22737211,0
618,22799524,0
619,22812734,0
620,22857194,0
621,22952075,0
622,22985183,0
623,22992437,0
624,23072128,0
625,23076025,0
626,23116280,0
627,23172966,0
628,23231355,0
629,23242347,0
630,23244977,0
631,23323840,0
632,23343960,0
633,23346215,0
634,23444554,0
635,23478416,0
636,23506351,0
637,23566038,0
638,23585763,0
639,23603092,0
640,23686162,0
641,23839835,0
642,23933831,1
643,23939797,0
644,23954775,0
645,23960048,0
646,23962323,0
647,23975060,0
648,23992315,0
649,23999515,0
650,24165761,0
651,24216607,0
652,24229787,0
653,24346245,0
654,24382549,0
655,24386160,0
656,24405517,0
657,24447978,0
658,24451822,0
659,24477224,0
660,24544713,0
661,24593239,0
662,24639125,0
663,24656661,0
664,24733117,0
665,24744541,0
666,24776907,0
667,24779419,0
668,24860522,0
669,24881646,2
670,24903229,0
671,24929621,0
672,24965771,0
673,24969337,0
674,24996837,0
675,25048816,0
676,25049056,0
677,25053299,0
678,25067168,0
679,25110374,0
680,25170188,0
681,25280477,0
682,25373949,0
683,25403294,0
684,25562270,0
685,25589776,0
686,25646250,0
687,25667531,0
688,25701904,0
689,25729419,0
690,25893142,0
691,25913058,0
692,25989479,0
693,26257166,0
694,26281924,0
695,26418517,0
696,26474665,0
697,26530494,0
698,26625439,0
699,26678604,0
700,26686282,0
701,26754271,0
702,26792275,0
703,26813101,0
704,26851173,0
705,26866297,0
706,26993825,0
707,27017307,0
708,27043877,0
709,27100854,0
710,27247402,0
711,27313635,0
712,27394027,0
713,27445002,0
714,27458970,0
715,27547214,0
716,27602245,0
717,27652717,1
718,27711339,0
719,27761892,0
720,27827394,0
721,27844479,0
722,27882000,0
723,28123638,0
724,28134618,0
725,28137012,0
726,28140646,0
727,28142655,0
728,28162128,1
729,28167086,0
730,28174228,0
731,28316920,0
732,28543597,0
733,28614550,0
734,28785486,0
735,28928022,0
736,29057694,0
737,29062489,0
738,29207479,0
739,29465136,0
740,29473841,0
741,29542368,0
742,29562655,0
743,29639874,0
744,29654257,0
745,29711378,0
746,29756940,0
747,29959799,0
748,29982830,0
749,30050899,0
750,30138042,0
751,30142034,0
752,30279060,0
753,30362119,0
754,30426369,0
755,30767393,0
756,30893405,0
757,30965302,0
758,30971909,0
759,31032322,0
760,31063958,0
761,31115275,0
762,31127446,0
763,31253102,0
764,31367844,0
765,31370199,0
766,31559242,0
767,31647336,0
768,32148675,0
769,32272710,1
770,32347902,0
771,32392912,0
772,32423136,0
773,32632288,0
774,32712770,0
775,32833514,0
776,32861321,0
777,32882388,0
778,33058255,0
779,33315010,0
780,33456767,0
781,33464600,0
782,33646782,0
783,33875003,0
784,33900164,0
785,33986037,0
786,34080187,0
787,34109146,0
788,34262462,0
789,34376087,0
790,34479498,0
791,34554134,0
792,34645732,0
793,34698808,0
794,34713362,1
795,35132138,0
796,35323010,0
797,35348269,0
798,35738491,0
799,35743374,1
800,35773039,0
801,35781777,0
802,35850390,0
803,35877120,0
804,35967499,1
805,36042554,0
806,36047098,0
807,36064883,0
808,36327407,0
809,36511031,0
810,36623013,0
811,36643209,0
812,36664452,0
813,36751573,0
814,36756075,0
815,36794576,0
816,36912323,0
817,36951816,0
818,36965318,0
819,36984909,0
820,36994968,0
821,37006285,0
822,37048835,0
823,37157334,0
824,37273635,0
825,37290416,0
826,37609326,0
827,37874853,0
828,37894165,0
829,37971731,0
830,38027933,0
831,38469445,0
832,38478015,0
833,38496909,0
834,38522224,0
835,38623068,0
836,38676903,0
837,39054966,0
838,39342378,0
839,39396578,0
840,39453212,0
841,39524835,0
842,39582260,0
843,39585367,0
844,40381812,0
845,40519997,0
846,40581338,0
847,40621952,0
848,40640198,0
849,40914306,0
850,40972132,0
851,41142102,0
852,41186732,0
853,41232718,0
854,41540398,0
855,41570978,0
856,41680348,0
857,41741273,0
858,42075606,0
859,42301087,0
860,42363243,0
861,42411993,1
862,42586014,0
863,42856366,0
864,42974341,1
865,42998320,0
866,43165750,0
867,43435902,0
868,43714489,0
869,43727212,0
870,43780072,0
871,44115106,0
872,44337800,0
873,44362599,1
874,44444414,1
875,44606764,0
876,44728980,0
877,44848337,0
878,44924110,0
879,44935627,1
880,45307981,0
881,45446985,0
882,45894634,0
883,46006593,0
884,46127527,0
885,46207622,0
886,46299239,0
887,46321000,0
888,46709068,0
889,46744791,0
890,47005386,0
891,47182892,0
892,47416811,0
893,47485040,0
894,47513933,1
895,47523034,0
896,47758416,1
897,47991846,0
898,48100745,0
899,48510756,0
900,48605417,0
901,48641502,0
902,48726692,0
903,48864424,0
904,48900102,0
905,49018161,0
906,49043839,0
907,49125659,1
908,49204865,0
909,49292083,0
910,49334899,0
911,49398382,0
912,49434529,0
913,49559086,0
914,49590909,0
915,49678509,0
916,49761640,0
917,49854365,0
918,50325797,0
919,50633443,0
920,50640705,0
921,50644742,0
922,50695063,0
923,50886015,0
924,51075078,0
925,51195896,0
926,51241574,0
927,51259010,0
928,51263592,0
929,51477107,0
930,51828149,0
931,51976537,0
932,52054505,0
933,52076670,0
934,52279525,0
935,52328349,0
936,52544275,0
937,52618906,0
938,52848471,0
939,52881829,0
940,53066739,0
941,53130511,0
942,53429724,0
943,53627610,0
944,53772716,0
945,54107005,0
946,54341363,0
947,54474829,0
948,54640937,0
949,54930709,0
950,54986313,0
951,55026534,0
952,55355654,0
953,55650291,0
954,55808522,0
955,56134410,0
956,56413858,0
957,56443453,0
958,56810507,0
959,56939587,0
960,56998292,0
961,57107167,0
962,57203317,0
963,57261519,0
964,57555716,0
965,57741304,0
966,57834197,0
967,57867986,0
968,57869243,1
969,57886729,0
970,58012144,0
971,58193531,2
972,58300316,0
973,58388656,0
974,58758372,0
975,58769232,0
976,58894437,0
977,58932551,0
978,59159771,0
979,59214367,0
980,59294733,0
981,59417574,0
982,59500657,0
983,59903123,0
984,59929520,1
985,60060256,0
986,60472240,1
987,60685889,0
988,60828595,0
989,61094934,0
990,61226681,0
991,61343888,1
992,61394890,0
993,61547666,0
994,61752788,0
995,62224496,0
996,62431605,0
997,62445767,0
998,62454048,0
999,62751389,0
1000,62774102,0
1001,62831352,0
1002,63075831,0
1003,63172203,0
1004,63212565,0
1005,64429987,0
1006,64648619,0
1007,64672345,0
1008,64727768,0
1009,65493023,0
1010,65596740,0
1011,65863622,0
1012,66504422,0
1013,67184765,0
1014,67284910,0
1015,67325264,0
1016,67629556,2
1017,68368596,0
1018,68733145,0
1019,68740823,0
1020,68844197,0
1021,69129108,0
1022,69209539,0
1023,70376835,0
1024,70390438,0
1025,70983920,0
1026,71107025,0
1027,71496154,0
1028,71810847,0
1029,71844366,0
1030,72286180,0
1031,72473264,0
1032,72500530,0
1033,72552866,0
1034,72692786,0
1035,72811888,1
1036,73049746,0
1037,73238146,0
1038,73402979,0
1039,73623921,0
1040,73741203,0
1041,74258121,0
1042,74260563,0
1043,74411022,0
1044,74518740,0
1045,74676216,0
1046,75496615,0
1047,75762311,0
1048,75842934,0
1049,76166323,1
1050,76405315,0
1051,77115520,0
1052,77412644,0
1053,77522076,0
1054,77792640,0
1055,77872478,0
1056,78262626,0
1057,78599720,0
1058,78615346,0
1059,78670429,0
1060,78890225,0
1061,78942172,0
1062,78957336,0
1063,79202946,0
1064,79381504,0
1065,79483727,0
1066,79498539,1
1067,79524516,0
1068,79769567,0
1069,79797834,0
1070,79896423,0
1071,79930408,0
1072,80373417,0
1073,80436199,0
1074,80647113,0
1075,80937256,0
1076,81450435,0
1077,81466099,0
1078,81849554,0
1079,82340330,0
1080,82666108,0
1081,83060037,0
1082,83172060,0
1083,83465789,0
1084,84121454,0
1085,84129740,0
1086,84238940,1
1087,84379781,0
1088,84416722,0
1089,84517619,0
1090,84613584,0
1091,84622495,0
1092,85254026,0
1093,85656718,0
1094,85824959,1
1095,85886184,0
1096,86007399,0
1097,86141342,0
1098,86330674,0
1099,86391789,0
1100,86711072,0
1101,86836975,0
1102,86863929,0
1103,86868839,0
1104,86885822,0
1105,87021540,0
1106,87062542,0
1107,87081989,0
1108,87085891,0
1109,87416722,0
1110,87429873,0
1111,87818409,0
1112,88071033,0
1113,88281401,0
1114,88367755,0
1115,89024854,0
1116,89414621,0
1117,89450929,0
1118,89619368,0
1119,89655358,1
1120,89850065,0
1121,90416416,0
1122,90543477,0
1123,90859217,0
1124,90959399,0
1125,91037811,0
1126,91154230,0
1127,91180720,0
1128,91307449,0
1129,91339082,0
1130,91478624,1
1131,91556626,0
1132,91802690,0
1133,91951796,0
1134,92384506,0
1135,92819365,0
1136,93279242,0
1137,94072544,0
1138,94729825,0
1139,94853291,0
1140,95100472,0
1141,95493003,0
1142,96535829,0
1143,96597680,0
1144,96846955,0
1145,97273575,0
1146,97295057,0
1147,97936003,0
1148,98114176,0
1149,98504161,0
1150,99169179,0
1151,99280319,0
1152,99571421,0
1153,99802007,0
1154,100637453,0
1155,100920952,0
1156,100928046,0
1157,100989270,0
1158,101038002,0
1159,101295760,0
1160,101302083,0
1161,101472930,0
1162,101526078,0
1163,101580574,1
1164,101910152,0
1165,102348958,0
1166,102761112,0
1167,102770567,0
1168,103060329,0
1169,103356037,0
1170,103415179,0
1171,103979872,0
1172,104237736,1
1173,104254565,0
1174,104265135,1
1175,104638041,0
1176,105133552,0
1177,105192845,0
1178,105357244,0
1179,105368325,0
1180,105518273,0
1181,105719794,0
1182,105808042,0
1183,106093103,0
1184,106253021,0
1185,106283401,0
1186,106481422,0
1187,106878204,0
1188,107171260,0
1189,108740292,0
1190,108878340,0
1191,109147851,0
1192,109610433,0
1193,109676563,0
1194,109853171,0
1195,109854452,0
1196,110194819,0
1197,110278300,0
1198,110458336,0
1199,110493911,0
1200,110596487,0
1201,110727546,0
1202,110759747,0
1203,110794236,0
1204,111384014,0
1205,111429335,0
1206,111636864,0
1207,111931632,0
1208,112243365,0
1209,112611323,0
1210,112816949,0
1211,112893445,0
1212,112991391,0
1213,113216063,0
1214,113415132,0
1215,113580670,0
1216,113946103,0
1217,114547627,0
1218,114755833,0
1219,114767953,0
1220,115045264,0
1221,115062979,0
1222,115561720,0
1223,115589629,0
1224,116103369,0
1225,116973704,0
1226,116986352,0
1227,117184057,0
1228,117662694,0
1229,117881236,0
1230,117995395,0
1231,119900549,0
1232,120030004,0
1233,120199321,0
1234,120389406,0
1235,121148202,0
1236,121289246,1
1237,122028557,0
1238,122208388,0
1239,122247768,0
1240,122768292,0
1241,123267371,0
1242,123311691,0
1243,123697206,0
1244,123830541,0
1245,124009544,0
1246,124066180,0
1247,124548367,0
1248,125162693,0
1249,125737363,0
1250,125750669,0
1251,125944392,0
1252,126327405,0
1253,126400767,0
1254,126415454,0
1255,126452379,0
1256,126472424,0
1257,127047893,0
1258,127185773,0
1259,127303496,0
1260,127621803,0
1261,127689975,0
1262,127814026,0
1263,128145568,0
1264,129027871,0
1265,130375773,0
1266,130522971,0
1267,130694257,0
1268,130734452,0
1269,131193392,0
1270,131334931,0
1271,131385512,0
1272,132360282,0
1273,132482991,0
1274,132554724,0
1275,133380580,0
1276,133419951,0
1277,133450301,0
1278,133514035,0
1279,133683238,0
1280,133776275,2
1281,133985167,0
1282,133991537,1
1283,134436909,0
1284,134559971,0
1285,134758540,0
1286,135388262,0
1287,135591189,0
1288,135683437,0
1289,135864208,0
1290,136338818,0
1291,136409743,0
1292,136424161,0
1293,137069269,1
1294,137271696,0
1295,137715592,0
1296,137876983,0
1297,137913754,0
1298,138072063,0
1299,138535568,0
1300,139951730,0
1301,140070953,0
1302,140118545,0
1303,140419227,0
1304,140547998,0
1305,140791698,0
1306,140972118,0
1307,142004355,0
1308,142052768,0
1309,142283273,0
1310,142962699,0
1311,143177748,0
1312,143187724,0
1313,143659189,0
1314,144260719,1
1315,144513931,0
1316,145588592,1
1317,145896166,0
1318,146643605,0
1319,146960199,0
1320,147589125,0
1321,147861899,0
1322,147962755,0
1323,148160003,0
1324,148224229,0
1325,148297961,0
1326,148521501,0
1327,148610324,0
1328,148969874,0
1329,149023301,0
1330,149132713,0
1331,149197212,0
1332,149292444,0
1333,149506868,0
1334,149514724,0
1335,150398575,0
1336,150565564,0
1337,150783792,0
1338,151448268,0
1339,152021340,0
1340,152194034,0
1341,152325528,0
1342,152546827,0
1343,152870121,0
1344,152958825,0
1345,153095861,0
1346,153158502,0
1347,153160314,0
1348,153392925,0
1349,155196867,0
1350,155624469,0
1351,155694013,0
1352,156494790,0
1353,156519299,0
1354,156626372,1
1355,157802436,0
1356,157949917,0
1357,158412007,0
1358,158414847,0
1359,158771578,0
1360,158837399,0
1361,158948539,0
1362,159062306,0
1363,159187322,0
1364,159214949,0
1365,159451296,0
1366,159462573,0
1367,160522796,0
1368,160664395,0
1369,160746924,0
1370,160817572,0
1371,160922375,0
1372,161044995,0
1373,161148795,0
1374,161718513,0
1375,162094948,0
1376,162148752,1
1377,162537072,0
1378,162805587,0
1379,163928038,0
1380,164036769,0
1381,164259114,0
1382,164399247,0
1383,164585932,0
1384,164587111,1
1385,164658421,0
1386,165251008,0
1387,165907046,0
1388,166330267,0
1389,166489950,0
1390,167719110,0
1391,168813492,0
1392,168967399,1
1393,169021183,0
1394,169215309,0
1395,169612389,0
1396,169915974,0
1397,170268437,0
1398,170394787,0
1399,170576105,0
1400,171018879,0
1401,172225068,0
1402,172766492,0
1403,173320942,1
1404,173927051,0
1405,173949017,0
1406,174377718,0
1407,175339579,0
1408,176051496,0
1409,176399599,0
1410,176705076,0
1411,176774723,0
1412,176786550,0
1413,177343973,0
1414,179159981,0
1415,180779733,1
1416,180810443,0
1417,181043996,0
1418,181107657,0
1419,181125940,0
1420,181127761,0
1421,181199293,0
1422,181297364,0
1423,181471609,0
1424,181613704,0
1425,182048340,0
1426,182161200,0
1427,182684026,0
1428,182771087,0
1429,183490646,1
1430,183779621,0
1431,183961886,0
1432,184598056,0
1433,185008817,0
1434,185257006,1
1435,186026022,0
1436,187140926,0
1437,187302327,0
1438,187754442,0
1439,188817435,0
1440,188846115,0
1441,188869825,0
1442,189689466,0
1443,190163714,0
1444,190238258,0
1445,190965203,0
1446,191173847,0
1447,191554991,0
1448,192449555,0
1449,192826608,0
1450,192934747,0
1451,193352566,0
1452,193554662,0
1453,193614141,0
1454,193751697,0
1455,193992191,0
1456,194506131,0
1457,194732581,0
1458,195494230,0
1459,196193024,0
1460,196442985,1
1461,196484517,0
1462,197001614,0
1463,197269129,0
1464,197290125,0
1465,198106297,0
1466,198559873,0
1467,198965123,2
1468,198968387,0
1469,199257224,0
1470,200034244,1
1471,200605444,0
1472,200688599,0
1473,200782444,0
1474,200835472,0
1475,201218153,0
1476,201439547,0
1477,202058792,0
1478,202206543,0
1479,202570459,0
1480,202886382,0
1481,203058745,0
1482,203127504,0
1483,203877871,0
1484,204437035,0
1485,205656573,0
1486,205961434,0
1487,205993091,0
1488,206812950,0
1489,207392186,0
1490,207544312,0
1491,207601220,0
1492,207669253,0
1493,207904545,0
1494,208019751,0
1495,208058457,0
1496,208261237,0
1497,208278459,0
1498,209623896,0
1499,209653075,0
1500,209759935,0
1501,209949798,0
1502,211894684,0
1503,211975974,0
1504,212122476,0
1505,212564837,0
1506,212958496,0
1507,212979011,0
1508,213623879,1
1509,214822782,0
1510,214989438,0
1511,215466005,0
1512,215802857,0
1513,216011097,0
1514,216172048,0
1515,216299334,0
1516,216436498,0
1517,216641433,2
1518,216667403,1
1519,216929481,0
1520,216930495,0
1521,218443709,0
