,UserId,FinalInterests
18,647633,"[0.32338929176330566, 0.9414515495300293, 0.5916401147842407, 0.7256361246109009, 0.39168745279312134, 0.35063451528549194, 0.4738946557044983, 0.4616536498069763, 0.15893763303756714, 0.5007988214492798, 0.0982484221458435, 0.5876663327217102, 0.7284486889839172, 0.6466659903526306, 0.09267133474349976, 0.674514889717102, 0.4193991422653198, 0.45661646127700806, 0.5253669619560242, 0.14233553409576416, 0.6408127546310425, 0.7793061137199402, 0.9620780348777771, 0.6069134473800659, 0.8793688416481018, 0.3815765976905823, 0.04316532611846924, 0.15871500968933105, 0.941760241985321, 0.3912275433540344]"
19,657293,"[0.3332725167274475, 0.08877253532409668, 0.4173074960708618, 0.2266160249710083, 0.9448304176330566, 0.401506245136261, 0.5266839861869812, 0.6715993285179138, 0.7768017649650574, 0.7469886541366577, 0.09746718406677246, 0.028825998306274414, 0.16464346647262573, 0.23512667417526245, 0.7669093012809753, 0.5587660670280457, 0.4371861219406128, 0.6286361813545227, 0.6938902735710144, 0.3891223073005676, 0.8770174384117126, 0.5773699879646301, 0.15766459703445435, 0.8317050337791443, 0.24563801288604736, 0.46235835552215576, 0.3286212086677551, 0.10114705562591553, 0.9222910404205322, 0.83175128698349]"
20,657863,"[0.29325366020202637, 0.7474058866500854, 0.4262804388999939, 0.09212356805801392, 0.18260931968688965, 0.5270364880561829, 0.459270179271698, 0.7418779730796814, 0.7915095686912537, 0.40392065048217773, 0.8074644804000854, 0.6565435528755188, 0.22605133056640625, 0.8406174778938293, 0.19995427131652832, 0.21275514364242554, 0.07617944478988647, 0.24425840377807617, 0.7994636297225952, 0.24505972862243652, 0.5573198199272156, 0.7189035415649414, 0.9210829138755798, 0.8014214634895325, 0.6284694075584412, 0.10613453388214111, 0.9104489684104919, 0.34715861082077026, 0.6026724576950073, 0.6736975908279419]"
21,681473,"[0.3540748357772827, 0.710308849811554, 0.5378530621528625, 0.5349653959274292, 0.15061640739440918, 0.737764835357666, 0.44934582710266113, 0.06312084197998047, 0.7975998520851135, 0.8678783774375916, 0.3595126271247864, 0.17395007610321045, 0.40806955099105835, 0.13017487525939941, 0.8437319993972778, 0.4040331244468689, 0.4979785084724426, 0.48696470260620117, 0.20872104167938232, 0.4354534149169922, 0.7464511394500732, 0.2164369821548462, 0.2642849087715149, 0.01921135187149048, 0.3684591054916382, 0.06309980154037476, 0.00961005687713623, 0.05570411682128906, 0.9378145933151245, 0.2932277321815491]"
22,684983,"[0.08207613229751587, 0.5728695392608643, 0.08655250072479248, 0.16807138919830322, 0.9995357394218445, 0.9592528343200684, 0.27412986755371094, 0.7534648776054382, 0.6392595767974854, 0.9166825413703918, 0.8903470635414124, 0.5388269424438477, 0.44271767139434814, 0.4496232271194458, 0.5844935774803162, 0.8530575633049011, 0.379085898399353, 0.14523321390151978, 0.5295749306678772, 0.3686242699623108, 0.20377856492996216, 0.2836802005767822, 0.716602623462677, 0.36797547340393066, 0.7758186459541321, 0.5706574320793152, 0.8975543975830078, 0.8713153004646301, 0.3424939513206482, 0.9371787309646606]"
23,693243,"[0.5438507795333862, 0.3952098488807678, 0.23112130165100098, 0.3098406195640564, 0.26983845233917236, 0.06599366664886475, 0.8300794363021851, 0.3675965666770935, 0.9151247143745422, 0.3296651244163513, 0.9165359735488892, 0.15049058198928833, 0.516595721244812, 0.38282424211502075, 0.8869932889938354, 0.5442560911178589, 0.19105952978134155, 0.3709909915924072, 0.20848917961120605, 0.0635690689086914, 0.9250054955482483, 0.881069004535675, 0.7680796980857849, 0.6668606400489807, 0.7073087096214294, 0.004993140697479248, 0.24935680627822876, 0.8057541251182556, 0.7449215650558472, 0.43956446647644043]"
24,701203,"[0.4364843964576721, 0.7902084589004517, 0.9531445503234863, 0.4829598665237427, 0.4967076778411865, 0.67489093542099, 0.5311881303787231, 0.5451517701148987, 0.9606938362121582, 0.23163044452667236, 0.00881105661392212, 0.8005346059799194, 0.39230597019195557, 0.5903499126434326, 0.5849252343177795, 0.03527474403381348, 0.9819222092628479, 0.16156333684921265, 0.40254366397857666, 0.09020417928695679, 0.5364334583282471, 0.5888872742652893, 0.045477330684661865, 0.8090245127677917, 0.11781799793243408, 0.6370630264282227, 0.0989275574684143, 0.20375561714172363, 0.41900521516799927, 0.2999964952468872]"
25,709313,"[0.04033750295639038, 0.18446677923202515, 0.10748988389968872, 0.27666664123535156, 0.3077749013900757, 0.4523710012435913, 0.5607790946960449, 0.047937750816345215, 0.46298253536224365, 0.5814463496208191, 0.2997267246246338, 0.4440668225288391, 0.030066370964050293, 0.9354660511016846, 0.35342276096343994, 0.19092398881912231, 0.13063573837280273, 0.282559335231781, 0.5467514395713806, 0.32278311252593994, 0.7640626430511475, 0.6734573245048523, 0.8327646851539612, 0.6260669231414795, 0.626639187335968, 0.23219668865203857, 0.7439357042312622, 0.7927442193031311, 0.7645202279090881, 0.40410810708999634]"
26,742143,"[0.6321676969528198, 0.7951583862304688, 0.5581851005554199, 0.9657126069068909, 0.11681699752807617, 0.044559359550476074, 0.25423771142959595, 0.33689212799072266, 0.05931943655014038, 0.4339638352394104, 0.4911622405052185, 0.21349430084228516, 0.05700480937957764, 0.3598645329475403, 0.8923884630203247, 0.971190333366394, 0.21264249086380005, 0.5609728693962097, 0.8622835278511047, 0.7835784554481506, 0.1259196400642395, 0.08212274312973022, 0.8098995685577393, 0.973019003868103, 0.05931520462036133, 0.9342206716537476, 0.663882315158844, 0.6964075565338135, 0.6589369177818298, 0.17254823446273804]"
27,759251,"[0.7491227984428406, 0.1330813765525818, 0.05597621202468872, 0.6030265092849731, 0.16507601737976074, 0.27615171670913696, 0.6556010246276855, 0.7849463224411011, 0.19701910018920898, 0.9559435248374939, 0.41514062881469727, 0.1694859266281128, 0.7426004409790039, 0.022930443286895752, 0.2363826036453247, 0.0900425910949707, 0.8045737147331238, 0.042283833026885986, 0.29213660955429077, 0.1368359923362732, 0.10926538705825806, 0.028727173805236816, 0.703779399394989, 0.11501717567443848, 0.8207873106002808, 0.1988111138343811, 0.1793113350868225, 0.5628051161766052, 0.1812313199043274, 0.5358482003211975]"
28,764284,"[0.3391653895378113, 0.7301942110061646, 0.4220612645149231, 0.7943734526634216, 0.015151262283325195, 0.5681675672531128, 0.9762987494468689, 0.09004050493240356, 0.1921871304512024, 0.06992977857589722, 0.9741047620773315, 0.6725336909294128, 0.03291726112365723, 0.4911786913871765, 0.04302847385406494, 0.6007006168365479, 0.8193567395210266, 0.03775179386138916, 0.6917466521263123, 0.3925126791000366, 0.539949893951416, 0.8920173048973083, 0.4967595338821411, 0.8251208662986755, 0.002934694290161133, 0.4461377263069153, 0.5260665416717529, 0.8740776777267456, 0.6754889488220215, 0.845013439655304]"
29,764365,"[0.04743635654449463, 0.8542535305023193, 0.4177477955818176, 0.20112460851669312, 0.9297631978988647, 0.23437952995300293, 0.022098183631896973, 0.17897480726242065, 0.6355711221694946, 0.957049548625946, 0.32917320728302, 0.736384928226471, 0.8849326372146606, 0.018173813819885254, 0.36922526359558105, 0.3994010090827942, 0.6151275634765625, 0.3187231421470642, 0.15175223350524902, 0.1322089433670044, 0.6823278069496155, 0.404977023601532, 0.2858397960662842, 0.40863507986068726, 0.5862617492675781, 0.15780633687973022, 0.1300756335258484, 0.3895334005355835, 0.38481760025024414, 0.8292952179908752]"
30,769699,"[0.11080783605575562, 0.7750301957130432, 0.7116324305534363, 0.5550816655158997, 0.9410369992256165, 0.744661271572113, 0.1263045072555542, 0.4634478688240051, 0.47274041175842285, 0.5212968587875366, 0.9172362089157104, 0.986427366733551, 0.2501770853996277, 0.6860973238945007, 0.9375857710838318, 0.02758336067199707, 0.36124587059020996, 0.7925745248794556, 0.42636311054229736, 0.4529789686203003, 0.3948647975921631, 0.8234487771987915, 0.8020973205566406, 0.17262989282608032, 0.9674206972122192, 0.8844379782676697, 0.25043922662734985, 0.8722348809242249, 0.9283900260925293, 0.11939054727554321]"
31,770759,"[0.670134961605072, 0.1912633180618286, 0.023545920848846436, 0.3256761431694031, 0.6639183759689331, 0.17882639169692993, 0.3606342077255249, 0.39042210578918457, 0.20508050918579102, 0.007937252521514893, 0.7013238668441772, 0.2397233247756958, 0.06686568260192871, 0.9389948844909668, 0.6755768656730652, 0.36642682552337646, 0.7710164189338684, 0.3668521046638489, 0.364130437374115, 0.6786122918128967, 0.2998548746109009, 0.5527651309967041, 0.5658773183822632, 0.07203620672225952, 0.5466168522834778, 0.0027481913566589355, 0.8983663320541382, 0.5652235746383667, 0.7919037938117981, 0.5372540950775146]"
32,772368,"[0.4807189702987671, 0.19063949584960938, 0.47110629081726074, 0.3891753554344177, 0.9679599404335022, 0.673524022102356, 0.6559610962867737, 0.23351389169692993, 0.6091445088386536, 0.8153432607650757, 0.47161489725112915, 0.8930537104606628, 0.79389888048172, 0.2158982753753662, 0.3753962516784668, 0.39053332805633545, 0.07666152715682983, 0.14353692531585693, 0.6960498094558716, 0.40328550338745117, 0.7075919508934021, 0.02888113260269165, 0.6034867167472839, 0.2777528166770935, 0.7388261556625366, 0.3976017236709595, 0.7841454148292542, 0.5463496446609497, 0.07549571990966797, 0.4631968140602112]"
33,773150,"[0.22404474020004272, 0.20647531747817993, 0.09116649627685547, 0.7386627197265625, 0.5098991990089417, 0.41162407398223877, 0.16953307390213013, 0.7999067902565002, 0.13067233562469482, 0.43502944707870483, 0.2943756580352783, 0.1819719672203064, 0.21956098079681396, 0.7897982597351074, 0.022311091423034668, 0.14435029029846191, 0.2474004030227661, 0.5187180042266846, 0.3382290005683899, 0.880300760269165, 0.26378417015075684, 0.8940427899360657, 0.9068101644515991, 0.10706502199172974, 0.6763860583305359, 0.2345726490020752, 0.3767138719558716, 0.29143375158309937, 0.04673945903778076, 0.7449193000793457]"
34,781293,"[0.8519101142883301, 0.7566315531730652, 0.613450288772583, 0.9819948077201843, 0.20396453142166138, 0.6277077794075012, 0.6945199370384216, 0.696447491645813, 0.2160070538520813, 0.7071083784103394, 0.9364027976989746, 0.7519269585609436, 0.9824973940849304, 0.2524448037147522, 0.23087745904922485, 0.1280878186225891, 0.8267457485198975, 0.3399197459220886, 0.11698251962661743, 0.3670949935913086, 0.9670923352241516, 0.751251220703125, 0.5771466493606567, 0.8701850175857544, 0.2613811492919922, 0.6281450986862183, 0.6271805763244629, 0.12971490621566772, 0.400581955909729, 0.8166242837905884]"
35,788524,"[0.7659401893615723, 0.5519397854804993, 0.28949904441833496, 0.7748683094978333, 0.21858537197113037, 0.6554422378540039, 0.8225589394569397, 0.41862279176712036, 0.7614809274673462, 0.7592266201972961, 0.0025624632835388184, 0.5409932732582092, 0.4189246892929077, 0.8968520164489746, 0.4378598928451538, 0.61888188123703, 0.3598712086677551, 0.801459550857544, 0.24732249975204468, 0.3667100667953491, 0.23635739088058472, 0.32729876041412354, 0.8906600475311279, 0.3377460837364197, 0.3702259659767151, 0.11059564352035522, 0.28470301628112793, 0.7822235226631165, 0.9380823969841003, 0.4236364960670471]"
36,799302,"[0.12956255674362183, 0.6549171209335327, 0.8040930032730103, 0.07572948932647705, 0.7789121866226196, 0.35728681087493896, 0.39635777473449707, 0.93332439661026, 0.3604949116706848, 0.3203299641609192, 0.3731608986854553, 0.8818466067314148, 0.671688437461853, 0.2376612424850464, 0.810742199420929, 0.5873506665229797, 0.6750118732452393, 0.6295973658561707, 0.4520031213760376, 0.2391268014907837, 0.8531578779220581, 0.2620384097099304, 0.6030699014663696, 0.37041616439819336, 0.9094393253326416, 0.10781896114349365, 0.7806265354156494, 0.5463422536849976, 0.038496553897857666, 0.25645434856414795]"
37,800594,"[0.6801390051841736, 0.08583641052246094, 0.8816805481910706, 0.5336249470710754, 0.5533691048622131, 0.7771615982055664, 0.8672510981559753, 0.06967687606811523, 0.05614888668060303, 0.7330006957054138, 0.4877051115036011, 0.31989192962646484, 0.805586040019989, 0.527300238609314, 0.44955766201019287, 0.9276990294456482, 0.16355293989181519, 0.22559738159179688, 0.4347681403160095, 0.7018463015556335, 0.034947872161865234, 0.03027665615081787, 0.10986131429672241, 0.36751121282577515, 0.8756144642829895, 0.3564950227737427, 0.14733672142028809, 0.6394909620285034, 0.13665568828582764, 0.4819514751434326]"
38,807095,"[0.24670064449310303, 0.18511295318603516, 0.2630499601364136, 0.7728216052055359, 0.35860341787338257, 0.10691273212432861, 0.9848926663398743, 0.9068506956100464, 0.8975903391838074, 0.5383599996566772, 0.12519192695617676, 0.3280227780342102, 0.3245455026626587, 0.6492827534675598, 0.3294820189476013, 0.6167786717414856, 0.32272064685821533, 0.6006048917770386, 0.38262027502059937, 0.2577396035194397, 0.048494935035705566, 0.8686606287956238, 0.8799962997436523, 0.8695234656333923, 0.21829092502593994, 0.17813730239868164, 0.9767708778381348, 0.5929929614067078, 0.5296144485473633, 0.8550885319709778]"
39,809140,"[0.13660979270935059, 0.010875940322875977, 0.2659142017364502, 0.8810610771179199, 0.10557037591934204, 0.8822665214538574, 0.22647106647491455, 0.15302783250808716, 0.826420247554779, 0.5695350766181946, 0.6605166792869568, 0.23203617334365845, 0.48195868730545044, 0.9728781580924988, 0.5176605582237244, 0.9618750810623169, 0.9525784850120544, 0.5245420932769775, 0.07773858308792114, 0.2781364321708679, 0.01296311616897583, 0.8915935754776001, 0.6538830995559692, 0.5143560767173767, 0.6215203404426575, 0.01986616849899292, 0.29897254705429077, 0.7469440698623657, 0.925430953502655, 0.3736119270324707]"
40,810129,"[0.8613117337226868, 0.44250065088272095, 0.579136312007904, 0.9210665225982666, 0.6172548532485962, 0.11942076683044434, 0.4294007420539856, 0.651460587978363, 0.283230185508728, 0.11446624994277954, 0.5241420865058899, 0.012228190898895264, 0.8797352910041809, 0.9520115852355957, 0.35184037685394287, 0.47759944200515747, 0.862751841545105, 0.09625864028930664, 0.4602336883544922, 0.20055299997329712, 0.6099815964698792, 0.5550892353057861, 0.989425539970398, 0.25739097595214844, 0.11384087800979614, 0.6124977469444275, 0.9677929282188416, 0.2443367838859558, 0.31582581996917725, 0.8056488633155823]"
41,811377,"[0.20775234699249268, 0.42137736082077026, 0.6759170293807983, 0.3252639174461365, 0.24111849069595337, 0.5814716219902039, 0.22916138172149658, 0.9436686635017395, 0.17064708471298218, 0.18830227851867676, 0.450641393661499, 0.8193225264549255, 0.8339781165122986, 0.05932575464248657, 0.8278082609176636, 0.8955757021903992, 0.20568084716796875, 0.7598130702972412, 0.41691648960113525, 0.308083176612854, 0.4464871287345886, 0.8415213227272034, 0.37181371450424194, 0.1976122260093689, 0.3464322090148926, 0.16986632347106934, 0.8508120775222778, 0.9067679643630981, 0.4584431052207947, 0.7514186501502991]"
42,811407,"[0.8444030284881592, 0.6609165668487549, 0.43143075704574585, 0.5795353055000305, 0.4217666983604431, 0.1045914888381958, 0.7879339456558228, 0.40975379943847656, 0.20822924375534058, 0.9372478127479553, 0.5169161558151245, 0.6416034698486328, 0.4882200360298157, 0.22239720821380615, 0.8689323663711548, 0.7817153334617615, 0.4194297790527344, 0.49591153860092163, 0.340631365776062, 0.07106858491897583, 0.6430132985115051, 0.553721010684967, 0.8530250787734985, 0.3330765962600708, 0.07772171497344971, 0.6627686619758606, 0.8815401196479797, 0.8515609502792358, 0.9312693476676941, 0.3990400433540344]"
43,814667,"[0.43899375200271606, 0.5340155363082886, 0.20961087942123413, 0.6802735328674316, 0.4918842911720276, 0.40147626399993896, 0.5671926736831665, 0.10236161947250366, 0.24963420629501343, 0.056099891662597656, 0.7677082419395447, 0.17473173141479492, 0.39096248149871826, 0.8396019339561462, 0.5888991355895996, 0.10969239473342896, 0.6907495260238647, 0.26055216789245605, 0.6415433883666992, 0.5264433026313782, 0.6836832165718079, 0.1767275333404541, 0.6693853735923767, 0.10922986268997192, 0.29673439264297485, 0.7016789317131042, 0.4820854663848877, 0.23717981576919556, 0.11671191453933716, 0.7261402010917664]"
44,816653,"[0.1872037649154663, 0.3992822766304016, 0.34503859281539917, 0.9827185273170471, 0.1615244746208191, 0.9808129072189331, 0.09885674715042114, 0.3235291838645935, 0.1091267466545105, 0.4595049023628235, 0.727537214756012, 0.757893443107605, 0.23727065324783325, 0.907895028591156, 0.3968719244003296, 0.002790212631225586, 0.9335660934448242, 0.02614760398864746, 0.3558605909347534, 0.12030673027038574, 0.4259929060935974, 0.8776074647903442, 0.886111319065094, 0.5866435170173645, 0.7542429566383362, 0.2757954001426697, 0.6610854268074036, 0.026629924774169922, 0.019239604473114014, 0.3187282681465149]"
