,UserId,FinalInterests
10,11716022,"[0.9862741827964783, 0.0023412108421325684, 0.35807257890701294, 0.7771685123443604, 0.25170040130615234, 0.21870088577270508, 0.2266574501991272, 0.996999204158783, 0.638899028301239, 0.32524579763412476, 0.4222249388694763, 0.6272352933883667, 0.12445992231369019, 0.9635289907455444, 0.34928709268569946, 0.48894333839416504, 0.0364261269569397, 0.9808493852615356, 0.5858265161514282, 0.1858677864074707, 0.1618167757987976, 0.5311973690986633, 0.4737374782562256, 0.5574936866760254, 0.6508191823959351, 0.7052063941955566, 0.3805331587791443, 0.0032948851585388184, 0.8994911313056946, 0.03488612174987793]"
11,11966392,"[0.4836978316307068, 0.6956126689910889, 0.6337948441505432, 0.24932986497879028, 0.3749181628227234, 0.5452954173088074, 0.5051335096359253, 0.12361407279968262, 0.5627133250236511, 0.8524022698402405, 0.16110694408416748, 0.6794909238815308, 0.6410007476806641, 0.875184953212738, 0.45032060146331787, 0.6473077535629272, 0.12055718898773193, 0.6139719486236572, 0.3174322247505188, 0.30468571186065674, 0.7120487689971924, 0.7156063914299011, 0.8786122798919678, 0.39037024974823, 0.8139869570732117, 0.769400417804718, 0.4025017023086548, 0.10246998071670532, 0.09334820508956909, 0.13997721672058105]"
12,14048781,"[0.4518647789955139, 0.7949726581573486, 0.8847914934158325, 0.6911619901657104, 0.9013305902481079, 0.9064706563949585, 0.2155107855796814, 0.3399549722671509, 0.07392352819442749, 0.0996435284614563, 0.5483580231666565, 0.29775601625442505, 0.04118400812149048, 0.3336498737335205, 0.9425541162490845, 0.9060467481613159, 0.2695133686065674, 0.6022843718528748, 0.9370707869529724, 0.2749953269958496, 0.7721506953239441, 0.30979883670806885, 0.6253799200057983, 0.5242367386817932, 0.15260279178619385, 0.4520055651664734, 0.16674000024795532, 0.9075120687484741, 0.09232676029205322, 0.143343985080719]"
13,14208586,"[0.032125651836395264, 0.8658955097198486, 0.7579522132873535, 0.7586233615875244, 0.01937323808670044, 0.5207222104072571, 0.13818591833114624, 0.23296022415161133, 0.3060360550880432, 0.3843657970428467, 0.8479308485984802, 0.8554438948631287, 0.3547321557998657, 0.29735809564590454, 0.5758048892021179, 0.6992263197898865, 0.8485914468765259, 0.7860372066497803, 0.4112957715988159, 0.41449737548828125, 0.46230876445770264, 0.3452402353286743, 0.9867140650749207, 0.47746002674102783, 0.15327101945877075, 0.29815107583999634, 0.18511080741882324, 0.5853666663169861, 0.40762120485305786, 0.01149749755859375]"
14,14853523,"[0.112118661403656, 0.3268941640853882, 0.5685675740242004, 0.7271625399589539, 0.7551071643829346, 0.998968780040741, 0.0920792818069458, 0.9609910845756531, 0.48330962657928467, 0.8814806342124939, 0.6772907376289368, 0.028354167938232422, 0.9208929538726807, 0.6658775806427002, 0.23511677980422974, 0.8469833731651306, 0.20096856355667114, 0.6167185306549072, 0.7390799522399902, 0.018054485321044922, 0.5364364385604858, 0.6170653104782104, 0.8858785629272461, 0.2220866084098816, 0.4771639108657837, 0.5814106464385986, 0.407468318939209, 0.07741057872772217, 0.6937048435211182, 0.4496825933456421]"
15,15416541,"[0.10360479354858398, 0.5661612749099731, 0.2534017562866211, 0.8689594864845276, 0.39350199699401855, 0.47713202238082886, 0.278031587600708, 0.703865647315979, 0.6050595641136169, 0.9511162042617798, 0.240570068359375, 0.26991450786590576, 0.5251912474632263, 0.4552046060562134, 0.7411002516746521, 0.2863882780075073, 0.8831971883773804, 0.8828808665275574, 0.9664705395698547, 0.06979954242706299, 0.31140124797821045, 0.4491350054740906, 0.670491099357605, 0.48525524139404297, 0.8233504891395569, 0.6579411625862122, 0.9857228398323059, 0.5855489373207092, 0.9859259128570557, 0.5730847120285034]"
16,15617333,"[0.6232029795646667, 0.03707379102706909, 0.8486315011978149, 0.6299480199813843, 0.5466269254684448, 0.24808573722839355, 0.543544590473175, 0.7754728198051453, 0.5993363857269287, 0.2730844020843506, 0.8112854957580566, 0.6770873665809631, 0.6718713045120239, 0.09785091876983643, 0.7379952073097229, 0.29371190071105957, 0.3025662302970886, 0.05338925123214722, 0.4513096809387207, 0.7024581432342529, 0.4792500138282776, 0.24298876523971558, 0.4197021722793579, 0.3090956211090088, 0.6065069437026978, 0.6675059795379639, 0.42518186569213867, 0.7976791858673096, 0.7252897620201111, 0.4796832799911499]"
17,15982861,"[0.7812960147857666, 0.4040699005126953, 0.39881187677383423, 0.7712972164154053, 0.9968846440315247, 0.2785033583641052, 0.46371346712112427, 0.9727292656898499, 0.3077160716056824, 0.7210477590560913, 0.25438690185546875, 0.30187666416168213, 0.46703648567199707, 0.23492121696472168, 0.5026586055755615, 0.4061446785926819, 0.9436372518539429, 0.369914710521698, 0.4938378930091858, 0.8359046578407288, 0.2709255814552307, 0.771091878414154, 0.2649458646774292, 0.08062827587127686, 0.8456874489784241, 0.6483858823776245, 0.49529439210891724, 0.3166358470916748, 0.46001678705215454, 0.9159412980079651]"
18,16334480,"[0.8219664096832275, 0.05370831489562988, 0.5355191826820374, 0.20920324325561523, 0.8046088218688965, 0.7603513598442078, 0.099712073802948, 0.22991418838500977, 0.7748353481292725, 0.2943389415740967, 0.2940347194671631, 0.08563274145126343, 0.11777722835540771, 0.9164904952049255, 0.7511803507804871, 0.8170061111450195, 0.013810455799102783, 0.3687947988510132, 0.6706033945083618, 0.3140146732330322, 0.5022145509719849, 0.9843623638153076, 0.3938537836074829, 0.893869161605835, 0.2996842861175537, 0.7002522349357605, 0.8484244346618652, 0.9819970726966858, 0.08969724178314209, 0.7726637125015259]"
19,16337999,"[0.35809653997421265, 0.5272269248962402, 0.9537219405174255, 0.8628448843955994, 0.17165392637252808, 0.04838436841964722, 0.9934205412864685, 0.6053599715232849, 0.1057283878326416, 0.6106966733932495, 0.6482724547386169, 0.05133706331253052, 0.9250569939613342, 0.17679953575134277, 0.38393282890319824, 0.6315256953239441, 0.576547384262085, 0.6164551377296448, 0.25856804847717285, 0.25197261571884155, 0.8401560187339783, 0.05743741989135742, 0.6461101770401001, 0.0826142430305481, 0.8926074504852295, 0.7686164975166321, 0.5334925651550293, 0.35301756858825684, 0.1144067645072937, 0.8019644618034363]"
20,16426463,"[0.6377801895141602, 0.24590063095092773, 0.5926132202148438, 0.23409253358840942, 0.3774595260620117, 0.7340387105941772, 0.3449191451072693, 0.9859510660171509, 0.5052761435508728, 0.8414247035980225, 0.49106812477111816, 0.6920864582061768, 0.8684360384941101, 0.26822590827941895, 0.7907848358154297, 0.153112530708313, 0.9537978172302246, 0.9830836653709412, 0.8044008612632751, 0.5749220848083496, 0.720878005027771, 0.1190459132194519, 0.4444235563278198, 0.4333983063697815, 0.8865112662315369, 0.004065096378326416, 0.8409635424613953, 0.22796881198883057, 0.07842135429382324, 0.1322784423828125]"
21,16615594,"[0.6205559372901917, 0.7651869058609009, 0.7559716701507568, 0.736963152885437, 0.8893976807594299, 0.9086175560951233, 0.38466471433639526, 0.6726257801055908, 0.5974327921867371, 0.781096875667572, 0.07122534513473511, 0.6850587725639343, 0.15868163108825684, 0.8668983578681946, 0.49989181756973267, 0.38152849674224854, 0.7641183137893677, 0.5023787617683411, 0.4314271807670593, 0.6777448058128357, 0.24796998500823975, 0.6706335544586182, 0.49684691429138184, 0.6622645854949951, 0.17484581470489502, 0.9390012621879578, 0.9542126059532166, 0.7387548685073853, 0.14368033409118652, 0.5338009595870972]"
22,17164959,"[0.1873432993888855, 0.9679493308067322, 0.799735963344574, 0.761494517326355, 0.5817553400993347, 0.5358994603157043, 0.6477001905441284, 0.9757179617881775, 0.13211625814437866, 0.31263840198516846, 0.36030715703964233, 0.999957799911499, 0.043980419635772705, 0.24144965410232544, 0.8516698479652405, 0.03370797634124756, 0.6778935790061951, 0.827090859413147, 0.33264321088790894, 0.2928720712661743, 0.7168002128601074, 0.3059605360031128, 0.9411763548851013, 0.19565045833587646, 0.5201396942138672, 0.14757460355758667, 0.36021536588668823, 0.35257208347320557, 0.06703448295593262, 0.8614784479141235]"
23,17542265,"[0.7818440198898315, 0.563926100730896, 0.8284941911697388, 0.5506912469863892, 0.21318459510803223, 0.5763941407203674, 0.9897310137748718, 0.8243952989578247, 0.08245652914047241, 0.39409464597702026, 0.19738703966140747, 0.1268099546432495, 0.7630496025085449, 0.3316802978515625, 0.8086201548576355, 0.9077746868133545, 0.18467110395431519, 0.14803546667099, 0.2781376242637634, 0.14334160089492798, 0.8042952418327332, 0.6480140686035156, 0.9222052693367004, 0.07644861936569214, 0.4230201244354248, 0.3161777853965759, 0.2642136812210083, 0.16663235425949097, 0.7316506505012512, 0.2592185139656067]"
24,17593806,"[0.8173479437828064, 0.45812147855758667, 0.7208418846130371, 0.19036203622817993, 0.6013832092285156, 0.8866329789161682, 0.8416373133659363, 0.3813400864601135, 0.21804237365722656, 0.6066904067993164, 0.638994574546814, 0.7083274126052856, 0.7817615866661072, 0.55097496509552, 0.4892762303352356, 0.6000548601150513, 0.27869629859924316, 0.5396633744239807, 0.21910494565963745, 0.2500874400138855, 0.9741016626358032, 0.7722245454788208, 0.9859527945518494, 0.5764561891555786, 0.004991412162780762, 0.2845516800880432, 0.014549612998962402, 0.2774351239204407, 0.6663300395011902, 0.49241840839385986]"
25,17626165,"[0.9331609010696411, 0.5842740535736084, 0.5174128413200378, 0.7606679797172546, 0.18596261739730835, 0.9878994226455688, 0.464205265045166, 0.9687318801879883, 0.2900099754333496, 0.8730641603469849, 0.11429858207702637, 0.5114006996154785, 0.4485793709754944, 0.46789443492889404, 0.14548569917678833, 0.24613803625106812, 0.990772545337677, 0.6614887118339539, 0.5886774063110352, 0.15932869911193848, 0.8491131663322449, 0.07749074697494507, 0.23230856657028198, 0.1428096890449524, 0.08512049913406372, 0.1087232232093811, 0.5207730531692505, 0.7737142443656921, 0.02810567617416382, 0.37686270475387573]"
26,18038429,"[0.5278364419937134, 0.24045014381408691, 0.762161910533905, 0.13875752687454224, 0.4009746313095093, 0.33624690771102905, 0.14824128150939941, 0.28538066148757935, 0.8430885672569275, 0.431864857673645, 0.5137338042259216, 0.10022443532943726, 0.7804669141769409, 0.13729602098464966, 0.23078525066375732, 0.7003065943717957, 0.5686741471290588, 0.3401273488998413, 0.8452910780906677, 0.9275954365730286, 0.8824686408042908, 0.4092419147491455, 0.9902668595314026, 0.9839682579040527, 0.6648940443992615, 0.45721668004989624, 0.5577732920646667, 0.740729570388794, 0.9431746006011963, 0.773270845413208]"
27,18713552,"[0.7800698280334473, 0.7603572607040405, 0.23532319068908691, 0.5395001173019409, 0.9217502474784851, 0.5080993175506592, 0.2975865602493286, 0.5513449907302856, 0.32702815532684326, 0.4387555718421936, 0.5050635933876038, 0.18434244394302368, 0.60593581199646, 0.8964988589286804, 0.4352223873138428, 0.2870924472808838, 0.22161084413528442, 0.2873324751853943, 0.5890695452690125, 0.529920756816864, 0.7725077271461487, 0.07417654991149902, 0.9008703231811523, 0.33532142639160156, 0.46252119541168213, 0.9274002313613892, 0.46542471647262573, 0.8865411281585693, 0.21770256757736206, 0.7394542098045349]"
28,19136776,"[0.06167346239089966, 0.6407226324081421, 0.3793383836746216, 0.40225380659103394, 0.21003961563110352, 0.5307176113128662, 0.09001237154006958, 0.15747958421707153, 0.6038586497306824, 0.940033495426178, 0.33343344926834106, 0.08778530359268188, 0.13450121879577637, 0.8638235926628113, 0.5078460574150085, 0.4515986442565918, 0.20448154211044312, 0.2078111171722412, 0.266926109790802, 0.6752715706825256, 0.5744774341583252, 0.8205875754356384, 0.6859670877456665, 0.02352231740951538, 0.534747302532196, 0.4023418426513672, 0.3567829132080078, 0.12481307983398438, 0.5341272354125977, 0.16963469982147217]"
29,19445829,"[0.1942352056503296, 0.4035484194755554, 0.41943973302841187, 0.7581984996795654, 0.7139935493469238, 0.2646380066871643, 0.1572962999343872, 0.9414743781089783, 0.21855533123016357, 0.012591719627380371, 0.8032587766647339, 0.5024929046630859, 0.8464592099189758, 0.47527098655700684, 0.1163022518157959, 0.9539886713027954, 0.48948419094085693, 0.15003442764282227, 0.059014081954956055, 0.1829066276550293, 0.732042670249939, 0.09381502866744995, 0.45847952365875244, 0.9019545316696167, 0.2869429588317871, 0.4380617141723633, 0.0986679196357727, 0.842112123966217, 0.4616889953613281, 0.7254147529602051]"
30,19651092,"[0.5245843529701233, 0.9492239356040955, 0.37755149602890015, 0.45411139726638794, 0.7094727754592896, 0.4036080241203308, 0.8181604146957397, 0.6415740251541138, 0.04893231391906738, 0.17649054527282715, 0.6186920404434204, 0.9874183535575867, 0.004388868808746338, 0.5054122805595398, 0.15595567226409912, 0.15135949850082397, 0.3152991533279419, 0.43994635343551636, 0.7886040806770325, 0.7822255492210388, 0.9817816615104675, 0.25420522689819336, 0.6339079141616821, 0.2133347988128662, 0.6570965647697449, 0.9183359146118164, 0.05241262912750244, 0.5829260945320129, 0.7478171586990356, 0.18305116891860962]"
31,19879777,"[0.20582419633865356, 0.8385157585144043, 0.7182878255844116, 0.5872258543968201, 0.5520123839378357, 0.4076201319694519, 0.22686302661895752, 0.6423097848892212, 0.7773993611335754, 0.5053030252456665, 0.8951563835144043, 0.33003830909729004, 0.15923792123794556, 0.3878234624862671, 0.999967634677887, 0.36665040254592896, 0.8475808501243591, 0.37812310457229614, 0.03759998083114624, 0.7869495749473572, 0.9123830795288086, 0.8113507628440857, 0.21969562768936157, 0.9724559783935547, 0.6911080479621887, 0.2942439317703247, 0.9261861443519592, 0.11219370365142822, 0.7772160768508911, 0.3888193368911743]"
32,19979031,"[0.4407820701599121, 0.46692949533462524, 0.13132494688034058, 0.8779725432395935, 0.860386312007904, 0.3425057530403137, 0.8567456007003784, 0.10440963506698608, 0.7808992862701416, 0.2529798150062561, 0.7087723016738892, 0.02455723285675049, 0.8419679999351501, 0.9737728238105774, 0.8505011200904846, 0.9548668265342712, 0.6224913597106934, 0.907206118106842, 0.3339793086051941, 0.43578624725341797, 0.6357290744781494, 0.28452253341674805, 0.9521323442459106, 0.33467215299606323, 0.8941677808761597, 0.7686895728111267, 0.4301213026046753, 0.640938937664032, 0.3521643280982971, 0.14621645212173462]"
33,20709918,"[0.2321997880935669, 0.8578840494155884, 0.383587121963501, 0.2815842628479004, 0.3505621552467346, 0.8583091497421265, 0.14787566661834717, 0.448649525642395, 0.13659483194351196, 0.5936748385429382, 0.3989830017089844, 0.8870693445205688, 0.6771016716957092, 0.5390231609344482, 0.8270789384841919, 0.141510009765625, 0.6368600726127625, 0.2598839998245239, 0.4239104986190796, 0.7418005466461182, 0.7688637971878052, 0.601854681968689, 0.4919886589050293, 0.7024851441383362, 0.970274031162262, 0.011098742485046387, 0.5834493041038513, 0.1447027325630188, 0.8966016173362732, 0.5832794308662415]"
34,20745573,"[0.3982395529747009, 0.42825859785079956, 0.697695255279541, 0.8962912559509277, 0.7406302094459534, 0.9852943420410156, 0.66644287109375, 0.7522943615913391, 0.8329669237136841, 0.5455195307731628, 0.4310508966445923, 0.07970064878463745, 0.20457613468170166, 0.9594404697418213, 0.12954354286193848, 0.5714114904403687, 0.8283805251121521, 0.9029792547225952, 0.003361642360687256, 0.277679443359375, 0.16125619411468506, 0.6744328141212463, 0.5808143615722656, 0.8843963742256165, 0.9867390990257263, 0.23801302909851074, 0.11637717485427856, 0.44806331396102905, 0.8831272721290588, 0.9937524199485779]"
35,20869604,"[0.9613972306251526, 0.3796299695968628, 0.2850286364555359, 0.5516902804374695, 0.35125815868377686, 0.0694582462310791, 0.6574105024337769, 0.6231545209884644, 0.8225252628326416, 0.8095442056655884, 0.2627880573272705, 0.468295156955719, 0.9188961386680603, 0.1668914556503296, 0.7196258306503296, 0.9107609391212463, 0.18812263011932373, 0.061520516872406006, 0.8350703120231628, 0.5603318214416504, 0.6446799039840698, 0.3025771379470825, 0.428507924079895, 0.8470911979675293, 0.6530950665473938, 0.6976929306983948, 0.4789867401123047, 0.8217495679855347, 0.2277538776397705, 0.24771690368652344]"
36,20878069,"[0.45284998416900635, 0.2918727397918701, 0.7990577816963196, 0.9626098275184631, 0.45553654432296753, 0.9450591802597046, 0.9610832333564758, 0.27398681640625, 0.42886149883270264, 0.6554784178733826, 0.11472368240356445, 0.37917858362197876, 0.6462709307670593, 0.34510987997055054, 0.8684247732162476, 0.3587035536766052, 0.2987689971923828, 0.9442710876464844, 0.9852339029312134, 0.3544573187828064, 0.5466580390930176, 0.6698176264762878, 0.4169386625289917, 0.29267334938049316, 0.8836640119552612, 0.7578108310699463, 0.6763097643852234, 0.5275212526321411, 0.7928425073623657, 0.7586233615875244]"
37,21352313,"[0.8566315174102783, 0.06559818983078003, 0.8043509721755981, 0.36134833097457886, 0.6433363556861877, 0.315670907497406, 0.2142212986946106, 0.6494649648666382, 0.919117271900177, 0.3284377455711365, 0.282966673374176, 0.428050696849823, 0.7423893213272095, 0.4185436964035034, 0.36066269874572754, 0.42170947790145874, 0.39405709505081177, 0.8088362216949463, 0.4264518618583679, 0.5193976759910583, 0.4249425530433655, 0.8398593664169312, 0.26402801275253296, 0.9371573328971863, 0.6088982224464417, 0.5453718304634094, 0.8571213483810425, 0.04776585102081299, 0.017478585243225098, 0.5073213577270508]"
38,21478415,"[0.23832976818084717, 0.6978668570518494, 0.3696516156196594, 0.9619514346122742, 0.81198650598526, 0.7584421038627625, 0.01582890748977661, 0.11862730979919434, 0.978537917137146, 0.5908915400505066, 0.6149793267250061, 0.4465574026107788, 0.22993004322052002, 0.6938608288764954, 0.6040323376655579, 0.758614718914032, 0.763546347618103, 0.56932133436203, 0.7999274730682373, 0.9793283939361572, 0.2215867042541504, 0.5037683248519897, 0.9639668464660645, 0.8470732569694519, 0.9777182936668396, 0.38986736536026, 0.1915324330329895, 0.2969006299972534, 0.33113884925842285, 0.05711263418197632]"
39,21606814,"[0.059006571769714355, 0.0011273026466369629, 0.65390944480896, 0.1801961064338684, 0.7093820571899414, 0.11258804798126221, 0.02033841609954834, 0.8291837573051453, 0.6410183310508728, 0.629169225692749, 0.397516667842865, 0.34721601009368896, 0.3098408579826355, 0.3153332471847534, 0.6910277009010315, 0.08052009344100952, 0.6910617351531982, 0.6968520879745483, 0.825539767742157, 0.6319330334663391, 0.9144424200057983, 0.7401970624923706, 0.2686179280281067, 0.8807178139686584, 0.3842580318450928, 0.3450161814689636, 0.56501704454422, 0.6770220398902893, 0.0232657790184021, 0.7135767340660095]"
40,21985529,"[0.06208068132400513, 0.11048513650894165, 0.6081395745277405, 0.6615752577781677, 0.6967259049415588, 0.44856369495391846, 0.09963029623031616, 0.6372618079185486, 0.38466185331344604, 0.5461040139198303, 0.4145936369895935, 0.37170618772506714, 0.17040103673934937, 0.49054211378097534, 0.7526034116744995, 0.879661500453949, 0.13931512832641602, 0.4121268391609192, 0.7381561398506165, 0.9701337218284607, 0.5517232418060303, 0.9534926414489746, 0.06809854507446289, 0.3116360306739807, 0.5113967061042786, 0.9905193448066711, 0.2949669361114502, 0.8823239803314209, 0.09157955646514893, 0.15059125423431396]"
41,22311606,"[0.43372952938079834, 0.8843658566474915, 0.40769660472869873, 0.3267747163772583, 0.11787086725234985, 0.7156340479850769, 0.18296921253204346, 0.9156861901283264, 0.4135579466819763, 0.6431615352630615, 0.8187742233276367, 0.008347749710083008, 0.9846801161766052, 0.8960742354393005, 0.6511508226394653, 0.18391680717468262, 0.9669080376625061, 0.47639554738998413, 0.3157086968421936, 0.13149726390838623, 0.82528156042099, 0.6232460141181946, 0.4012795686721802, 0.005557060241699219, 0.9266287684440613, 0.5889275074005127, 0.42074841260910034, 0.6869391202926636, 0.07901060581207275, 0.28527212142944336]"
42,22394806,"[0.3800320029258728, 0.4380863904953003, 0.5100670456886292, 0.1887844204902649, 0.10488587617874146, 0.3687988519668579, 0.4380374550819397, 0.9131372570991516, 0.35109639167785645, 0.7380748987197876, 0.2138187289237976, 0.40568190813064575, 0.3932047486305237, 0.7127830386161804, 0.3826301693916321, 0.5544468760490417, 0.33705419301986694, 0.8583506941795349, 0.9000015258789062, 0.7935747504234314, 0.43487071990966797, 0.9241157174110413, 0.8260380625724792, 0.5145986080169678, 0.1565321683883667, 0.1796758770942688, 0.8166552782058716, 0.42939478158950806, 0.7652987241744995, 0.7779449224472046]"
43,22985183,"[0.8660563230514526, 0.9912049770355225, 0.1788574457168579, 0.14988774061203003, 0.05446285009384155, 0.5264254212379456, 0.8587327003479004, 0.5833900570869446, 0.9759767055511475, 0.6260225176811218, 0.4074642062187195, 0.9102249145507812, 0.5250793099403381, 0.015041172504425049, 0.39699292182922363, 0.5800546407699585, 0.9824474453926086, 0.5666810274124146, 0.08723866939544678, 0.3591047525405884, 0.7981286644935608, 0.3267478346824646, 0.581909716129303, 0.5349248051643372, 0.46030116081237793, 0.42478352785110474, 0.9603065848350525, 0.20372045040130615, 0.12493491172790527, 0.7688563466072083]"
44,23244977,"[0.3643763065338135, 0.09596884250640869, 0.22048872709274292, 0.8167721629142761, 0.5743252038955688, 0.6253519058227539, 0.9056617021560669, 0.8600345253944397, 0.6862931251525879, 0.3083909749984741, 0.6296601891517639, 0.0260770320892334, 0.8601194620132446, 0.7804415822029114, 0.49874162673950195, 0.2561182379722595, 0.6212525963783264, 0.0605890154838562, 0.7870863080024719, 0.6232131719589233, 0.8612390756607056, 0.02003026008605957, 0.910950779914856, 0.023753643035888672, 0.9076973795890808, 0.49029839038848877, 0.3629699945449829, 0.49191659688949585, 0.12221920490264893, 0.12173676490783691]"
