"Id";"UserId";"NewsId";"Url";"CreationTimestamp"
26;209437542;9667;"http://lens.blogs.nytimes.com/2010/11/17/eleanor-roosevelt-on-her-own/";"2010-11-17 19:37:33"
27;27313635;9667;"http://lens.blogs.nytimes.com/2010/11/17/eleanor-roosevelt-on-her-own/";"2010-11-17 22:42:26"
28;53066739;9667;"http://lens.blogs.nytimes.com/2010/11/17/eleanor-roosevelt-on-her-own/";"2010-11-19 11:59:50"
29;22411875;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 18:50:30"
30;151027660;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 18:51:38"
31;807095;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 18:55:55"
32;96707237;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 18:57:24"
33;47005386;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 18:59:54"
34;176051496;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 19:04:13"
35;30615272;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 19:07:26"
36;118262268;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 19:29:57"
37;143505982;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 20:59:02"
38;143505982;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 20:59:23"
39;182544906;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 21:06:39"
40;20421542;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 21:44:55"
41;46006593;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 22:08:57"
42;69366942;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-16 22:23:57"
43;16615594;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-17 04:06:34"
44;183486640;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-17 10:01:31"
45;22899683;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-17 13:09:11"
46;53066739;9668;"http://lens.blogs.nytimes.com/2010/11/16/pictures-of-the-day-bangladesh-and-elsewhere/";"2010-11-18 06:57:20"
47;22411875;9669;"http://lens.blogs.nytimes.com/2010/11/16/photographing-choleras-awful-toll-in-haiti/";"2010-11-16 09:00:25"
48;100874499;9669;"http://lens.blogs.nytimes.com/2010/11/16/photographing-choleras-awful-toll-in-haiti/";"2010-11-16 09:02:31"
49;57555716;9669;"http://lens.blogs.nytimes.com/2010/11/16/photographing-choleras-awful-toll-in-haiti/";"2010-11-16 09:09:14"
50;49398382;9669;"http://lens.blogs.nytimes.com/2010/11/16/photographing-choleras-awful-toll-in-haiti/";"2010-11-16 09:26:08"
51;16615594;9669;"http://lens.blogs.nytimes.com/2010/11/16/photographing-choleras-awful-toll-in-haiti/";"2010-11-16 09:40:22"
52;22411875;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:43:39"
53;118262268;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:44:25"
54;807095;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:48:35"
55;18023287;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:50:06"
56;205890240;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:51:02"
57;133991537;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:53:03"
58;43192523;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:53:11"
59;81466099;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:53:41"
60;53533719;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:53:57"
61;110493911;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 15:57:29"
62;181125940;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 16:01:42"
63;47005386;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 16:02:34"
64;91489249;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 16:14:53"
65;96707237;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 16:21:59"
66;120606409;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 17:47:56"
67;30615272;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-15 18:48:41"
68;16615594;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-16 04:32:55"
69;53066739;9671;"http://lens.blogs.nytimes.com/2010/11/15/neal-boenzi-a-bright-new-star-at-85/";"2010-11-16 16:39:12"
70;807095;9673;"http://lens.blogs.nytimes.com/2010/11/12/pictures-of-the-day-afghanistan-and-elsewhere-6/";"2010-11-12 18:18:41"
71;28120332;9673;"http://lens.blogs.nytimes.com/2010/11/12/pictures-of-the-day-afghanistan-and-elsewhere-6/";"2010-11-13 08:43:50"
72;22411875;9673;"http://lens.blogs.nytimes.com/2010/11/12/pictures-of-the-day-afghanistan-and-elsewhere-6/";"2010-11-12 18:11:15"
73;53429724;9673;"http://lens.blogs.nytimes.com/2010/11/12/pictures-of-the-day-afghanistan-and-elsewhere-6/";"2010-11-14 21:13:54"
74;22411875;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:19:09"
75;100874499;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:20:33"
76;151027660;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:24:30"
77;807095;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:23:52"
78;124066180;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:25:10"
79;42075606;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:26:04"
80;5700492;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:26:49"
81;200688599;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:28:59"
82;5700492;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:29:49"
83;79896423;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:30:27"
84;81466099;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:30:58"
85;18273553;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:33:46"
86;19589219;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:34:41"
87;18273553;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:35:40"
88;134549014;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:37:02"
89;195212913;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:38:36"
90;120606409;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 09:49:36"
91;25739884;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 10:04:54"
92;168967399;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 10:06:17"
93;30615272;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 10:29:41"
94;16615594;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 10:30:10"
95;69243662;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 10:31:01"
96;214687970;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 11:00:06"
97;175898699;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 11:34:18"
98;183486640;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-12 12:09:59"
99;53429724;9674;"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"2010-11-14 21:14:40"
100;7267562;10085;"http://www.bbc.co.uk/comedy/clips/p00c70wr/spout_royal_engagement_facebook_fail/";"2010-11-17 10:22:06"
101;24860522;10085;"http://www.bbc.co.uk/comedy/clips/p00c70wr/spout_royal_engagement_facebook_fail/";"2010-11-17 10:29:24"
102;18058741;10085;"http://www.bbc.co.uk/comedy/clips/p00c70wr/spout_royal_engagement_facebook_fail/";"2010-11-19 09:59:26"
103;27247402;10085;"http://www.bbc.co.uk/comedy/clips/p00c70wr/spout_royal_engagement_facebook_fail/";"2010-11-19 10:01:27"
104;22411875;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:47:08"
105;216930495;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:54:04"
106;807095;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:54:07"
107;20275189;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:55:10"
108;212979011;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:56:17"
109;29207479;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:56:33"
110;14790524;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 11:58:31"
111;49398382;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:02:56"
112;23262180;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:03:27"
113;110493911;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:08:08"
114;9567382;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:13:12"
115;182905357;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:32:34"
116;68733145;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 12:42:23"
117;64257956;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 13:00:02"
118;16615594;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 13:38:50"
119;15815531;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 13:57:07"
120;214989438;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 14:59:33"
121;30615272;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-18 16:07:17"
122;216436498;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-19 03:59:35"
123;53066739;10711;"http://lens.blogs.nytimes.com/2010/11/18/a-dozen-promising-photographers/";"2010-11-19 12:01:13"
124;33915279;10856;"http://feeds.nytimes.com/click.phdo?i=0963f23bf6be449fe103d8a01b633976";"2010-11-18 14:31:09"
125;16412230;10881;"http://economix.blogs.nytimes.com/2010/11/18/were-the-bush-tax-cuts-good-for-growth/";"2010-11-19 11:39:02"
126;101810576;10881;"http://economix.blogs.nytimes.com/2010/11/18/were-the-bush-tax-cuts-good-for-growth/";"2010-11-19 11:46:59"
127;9567382;10993;"http://feeds.nytimes.com/click.phdo?i=351864fbe22212455c2fc51fcbd1e920";"2010-11-18 12:44:07"
128;21352313;11022;"http://edition.cnn.com/2010/POLITICS/11/18/start.treaty/index.html?eref=edition";"2010-11-18 12:06:55"
129;2097571;11024;"http://edition.cnn.com/2010/WORLD/europe/11/18/switzerland.cern.antimatter/index.html?eref=edition";"2010-11-18 11:59:22"
130;62591883;11024;"http://edition.cnn.com/2010/WORLD/europe/11/18/switzerland.cern.antimatter/index.html?eref=edition";"2010-11-18 12:11:40"
131;49140856;11042;"http://feeds.nytimes.com/click.phdo?i=4d4288ae44cd953adc12064a810b2a52";"2010-11-18 12:37:30"
132;35660372;11042;"http://feeds.nytimes.com/click.phdo?i=4d4288ae44cd953adc12064a810b2a52";"2010-11-18 13:02:07"
133;2097571;11202;"http://edition.cnn.com/2010/WORLD/americas/11/18/cuba.castro/index.html?eref=edition";"2010-11-18 14:18:48"
134;62591883;11202;"http://edition.cnn.com/2010/WORLD/americas/11/18/cuba.castro/index.html?eref=edition";"2010-11-18 14:50:08"
135;9567382;11213;"http://feeds.nytimes.com/click.phdo?i=06918689b6ca7dd28e73d70367e8b164";"2010-11-18 15:26:50"
136;9567382;11230;"http://feeds.nytimes.com/click.phdo?i=e38b7dc0bce2ff67c468affb4ed0329e";"2010-11-18 15:26:40"
137;9567382;11231;"http://feeds.nytimes.com/click.phdo?i=7f2a52660caf2dbb4840521a8c8e62c3";"2010-11-18 15:26:40"
138;2097571;11411;"http://edition.cnn.com/2010/WORLD/americas/11/18/haiti.cholera/index.html?eref=edition";"2010-11-18 19:07:22"
139;47338049;11411;"http://edition.cnn.com/2010/WORLD/americas/11/18/haiti.cholera/index.html?eref=edition";"2010-11-18 19:45:07"
140;176399599;11411;"http://edition.cnn.com/2010/WORLD/americas/11/18/haiti.cholera/index.html?eref=edition";"2010-11-18 20:04:48"
141;807095;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:26:22"
142;22438730;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:26:58"
143;118738162;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:27:17"
144;203127504;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:27:25"
145;45307981;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:27:53"
146;19136776;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:28:13"
147;168967399;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:28:43"
148;81466099;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:31:10"
149;188862721;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:35:11"
150;41228046;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:35:25"
151;50695063;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:39:44"
152;27043877;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:46:03"
153;115589629;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:54:20"
154;182544906;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:56:35"
155;75842934;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:56:42"
156;153625993;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 10:21:23"
157;20421542;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 10:41:41"
158;133776275;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 10:48:06"
159;204193012;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 11:02:07"
160;22411875;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 09:25:00"
161;118262268;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 11:16:08"
162;53066739;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 12:01:53"
163;134924241;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 12:48:50"
164;134924241;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 12:48:55"
165;188801683;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 13:07:25"
166;30615272;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 13:19:20"
167;16615594;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 13:24:52"
168;36808182;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-19 14:02:34"
169;56033540;11641;"http://lens.blogs.nytimes.com/2010/11/19/earning-the-trust-of-haitians-with-h-i-v/";"2010-11-20 15:25:47"
170;2097571;11839;"http://edition.cnn.com/2010/WORLD/africa/11/19/germany.suspicious.bag/index.html?eref=edition";"2010-11-19 09:05:07"
171;58888841;11839;"http://edition.cnn.com/2010/WORLD/africa/11/19/germany.suspicious.bag/index.html?eref=edition";"2010-11-19 09:29:27"
172;17268481;11839;"http://edition.cnn.com/2010/WORLD/africa/11/19/germany.suspicious.bag/index.html?eref=edition";"2010-11-19 09:33:57"
173;174377718;11839;"http://edition.cnn.com/2010/WORLD/africa/11/19/germany.suspicious.bag/index.html?eref=edition";"2010-11-19 09:34:18"
174;18129528;11862;"http://dinersjournal.blogs.nytimes.com/2010/11/19/dear-flofab-my-children-wont-use-silverware/";"2010-11-19 10:42:45"
175;2097571;11870;"http://edition.cnn.com/2010/WORLD/asiapcf/11/19/afghanistan.tanks/index.html?eref=edition";"2010-11-19 09:36:52"
176;76788578;11870;"http://edition.cnn.com/2010/WORLD/asiapcf/11/19/afghanistan.tanks/index.html?eref=edition";"2010-11-19 09:56:44"
177;2097571;11871;"http://edition.cnn.com/2010/WORLD/africa/11/19/nigeria.hostages.released/index.html?eref=edition";"2010-11-19 09:53:06"
178;76788578;11871;"http://edition.cnn.com/2010/WORLD/africa/11/19/nigeria.hostages.released/index.html?eref=edition";"2010-11-19 09:55:23"
179;21352313;11871;"http://edition.cnn.com/2010/WORLD/africa/11/19/nigeria.hostages.released/index.html?eref=edition";"2010-11-19 15:10:02"
180;9567382;11875;"http://feeds.nytimes.com/click.phdo?i=04da329167a5f4e2ccc420f0db11c0b4";"2010-11-19 10:54:26"
181;17626165;11948;"http://thelede.blogs.nytimes.com/2010/11/19/naked-irish-sleepwalker-wins-libel-suit/";"2010-11-19 18:15:06"
182;126472424;14978;"http://www.bbc.co.uk/go/rss/int/news/-/news/world-asia-pacific-11825445";"2010-11-23 20:40:25"
183;133161152;16469;"http://edition.cnn.com/2010/CRIME/11/24/california.homemade.explosives/index.html?eref=edition";"2010-11-25 19:29:17"
184;40848889;16824;"http://www.bbc.co.uk/comedy/clips/p00cdcpl/qi_poem_for_a_haggis/";"2010-11-26 08:43:51"
185;204437035;16824;"http://www.bbc.co.uk/comedy/clips/p00cdcpl/qi_poem_for_a_haggis/";"2010-12-01 16:35:35"
186;16790655;18528;"http://news.bbc.co.uk/go/rss/-/sport1/hi/football/europe/9235260.stm";"2010-11-30 01:22:25"
187;139901153;18733;"http://thechoice.blogs.nytimes.com/2010/11/29/biemeret-4/";"2010-12-03 07:43:01"
188;164658421;19445;"http://www.bbc.co.uk/go/rss/int/news/-/news/world-europe-11880965";"2010-11-30 21:13:33"
189;30893405;19618;"http://cityroom.blogs.nytimes.com/2010/11/30/catholics-fire-back-in-christmas-billboard-battle/";"2010-11-30 18:47:14"
190;2020351;22371;"http://thelede.blogs.nytimes.com/2010/12/04/paypal-suspends-wikileaks-account/";"2010-12-04 11:33:19"
191;49398382;22371;"http://thelede.blogs.nytimes.com/2010/12/04/paypal-suspends-wikileaks-account/";"2010-12-04 11:45:38"
192;32272710;24026;"http://economix.blogs.nytimes.com/2010/12/06/a-second-stimulus/";"2010-12-07 05:50:27"
193;164658421;25034;"http://www.bbc.co.uk/go/rss/int/news/-/news/technology-11939223";"2010-12-08 05:29:08"
194;139901153;28718;"http://thechoice.blogs.nytimes.com/2010/12/13/the-case-for-early-decision/";"2010-12-16 15:37:38"
195;41901869;29316;"http://lens.blogs.nytimes.com/2010/12/14/too-painful-to-remember-or-to-forget/";"2010-12-14 09:10:50"
196;43130563;29561;"http://bits.blogs.nytimes.com/2010/12/14/f-b-i-memos-reveal-cost-of-a-hacking-attack/";"2010-12-15 09:49:39"
197;111165159;31462;"http://www.nytimes.com/2010/12/17/world/europe/17russia.html?partner=rss&emc=rss";"2010-12-16 20:15:20"
198;917171;31487;"http://cityroom.blogs.nytimes.com/2010/12/16/how-do-you-say-billionaire-in-esperanto/";"2010-12-19 20:45:35"
199;10027222;34659;"http://bits.blogs.nytimes.com/2010/12/21/why-apple-removed-wikileaks-app-from-its-store/";"2010-12-21 12:51:08"
200;9466892;34659;"http://bits.blogs.nytimes.com/2010/12/21/why-apple-removed-wikileaks-app-from-its-store/";"2010-12-21 13:05:30"
201;917171;35418;"http://bits.blogs.nytimes.com/2010/12/22/clues-about-the-next-playstation-portable/";"2010-12-23 07:39:08"
202;72772539;35773;"http://lens.blogs.nytimes.com/2010/12/23/memorable-moments-of-2010-arts/";"2010-12-23 10:37:56"
203;19869102;35967;"http://www.bbc.co.uk/comedy/clips/p00cy7q6/unwrapped_with_miranda_hart_steve_jobs_versus_dragons_den/";"2010-12-23 17:54:51"
204;14872161;36377;"http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12072082";"2010-12-23 18:11:09"
