"Id";"Word";"StartIndex";"EndIndex";"Score";"ConceptId";"TweetId";"IsDeleted"
4247;"him";106;109;0.09293;595284;26766110052;0
4248;"field";117;122;0.07198;6715747;26766110052;0
4249;"Coda";0;4;0.20805;50458;26775572218;0
4250;"planning consent";24;40;0.1114;354073;26775572218;0
4251;"gym";47;50;0.13551;21463614;26775572218;0
4252;"extension";51;60;0.04027;8981589;26775572218;0
4253;"Sheffield";64;73;0.31341;88885;26775572218;0
4254;"Barnsley";115;123;0.51544;333188;26775572218;0
4255;"lunch";8;13;0.00744;18589377;26775622852;0
4256;"Milestone";21;30;0.03089;285728;26775622852;0
4257;"4 times";32;39;0.05693;8588635;26775622852;0
4258;"bad life";67;75;0.19231;24696375;26775622852;0
4259;"after all";76;85;0.00538;5670521;26775622852;0
4260;"translations";4;16;0.05879;18630637;26775740795;0
4261;"now";21;24;0.03026;1058750;26775740795;0
4262;"complete";25;33;0.03307;971961;26775740795;0
4263;"marketing";42;51;0.14466;59252;26775740795;0
4264;"trip";52;56;0.07026;29789;26775740795;0
4265;"China";60;65;0.33447;5405;26775740795;0
4266;"can";68;71;0.06586;5042916;26775740795;0
4267;"we";72;74;0.02167;65758;26775740795;0
4268;"sell";75;79;0.08224;155698;26775740795;0
4269;"green architecture";80;98;0.22657;2704720;26775740795;0
4270;"Chinese";106;113;0.23167;5405;26775740795;0
4271;"Coda";0;4;0.17981;50458;26775822874;0
4272;"Studios";5;12;0.06285;13494992;26775822874;0
4273;"working";17;24;0.04924;18247421;26775822874;0
4274;"next generation";32;47;0.05425;1876458;26775822874;0
4275;"city";51;55;0.06614;6883;26775822874;0
4276;"living";56;62;0.02519;825977;26775822874;0
4277;"less than three";69;84;0.00208;10603633;26775822874;0
4278;"watch this space";92;108;0.06364;23329068;26775822874;0
4279;"Check";0;5;0.08123;1267494;26775918952;0
4280;"out";6;9;0.01456;22310;26775918952;0
4281;"www";10;13;0.13048;33139;26775918952;0
4282;"co.uk";25;30;0.11568;605541;26775918952;0
4283;"uk";28;30;0.17155;31717;26775918952;0
4284;"UK's";39;43;0.1009;31717;26775918952;0
4285;"survey";57;63;0.05862;60891;26775918952;0
4286;"rental";67;73;0.06497;342324;26775918952;0
4287;"city";78;82;0.12151;6883;26775918952;0
4288;"properties";83;93;0.08192;23626;26775918952;0
4289;"118";95;98;0.01442;11191958;26775918952;0
4290;"cities";99;105;0.08977;70841;26775918952;0
4291;"so far";106;112;0.00245;6274386;26775918952;0
4292;"RT";0;2;0.0423;5417956;26781590842;0
4293;"legend";32;38;0.09403;53974;26781590842;0
4294;"game";46;50;0.05761;18723138;26781590842;0
4295;"Yes";60;63;0.1011;43975;26781590842;0
4296;"Ronaldo";65;72;0.25509;66164;26781590842;0
4297;"Phenomenon";78;88;0.07101;60931;26781590842;0
4298;"sounds";13;19;0.23117;21338090;26795433399;0
4299;"tasty";20;25;0.24067;628193;26795433399;0
4300;"guess";14;19;0.02075;1632036;26795839437;0
4301;"learning";26;34;0.00519;183403;26795839437;0
4302;"LOL";13;16;0.34081;1092923;26800771246;0
4303;"hood";23;27;0.0817;91553;26800771246;0
4304;"pic";28;31;0.07725;184588;26800771246;0
4305;"Stranger things have happened";9;38;0.38333;6868538;26800975306;0
4306;"twitter";14;21;0.36719;9988187;26812647495;0
4307;"via";22;25;0.06332;207567;26812647495;0
4308;"RT";0;2;0.05779;5417956;26814096969;0
4309;"Long";13;17;0.09702;1439850;26814096969;0
4310;"Death";24;29;0.15193;23404081;26814096969;0
4311;"Lennon";31;37;0.1459;15852;26814096969;0
4312;"Inspiration";49;60;0.03771;5709846;26814096969;0
4313;"things";16;22;0.00055;198970;26835620276;0
4314;"do";26;28;0.00068;14335899;26835620276;0
4315;"Luxury";0;6;0.09772;858665;26838669946;0
4316;"fashion";7;14;0.14685;11657;26838669946;0
4317;"rebound";24;31;0.04835;3521142;26838669946;0
4318;"risks";42;47;0.04242;24462958;26838669946;0
4319;"you";12;15;0.09668;18303133;26850329644;0
4320;"lost";23;27;0.2289;16454230;26850329644;0
4321;"all of us";28;37;0.16505;2778428;26850329644;0
4322;"Roll the dice";18;31;0.05093;21783376;26851309147;0
4323;"dice";27;31;0.09014;8244;26851309147;0
4324;"party";21;26;0.00285;23996;26851690775;0
4325;"photo";13;18;0.00363;25080;26857506651;0
4326;"RT";0;2;0.19079;5417956;26865147432;0
4327;"PLUS";18;22;0.20289;747830;26865147432;0
4328;"Bid";24;27;0.20567;1416232;26865147432;0
4329;"lunch";32;37;0.00744;18589377;26865147432;0
4330;"X factor";0;8;0.5366;3607534;26869107423;0
4331;"here again";12;22;0.00335;8845651;26869107423;0
4332;"hijacking";23;32;0.08374;50715;26869107423;0
4333;"my time";33;40;0.01051;7097103;26869107423;0
4334;"what's";15;21;0.02326;6729234;26870339321;0
4335;"title";26;31;0.0314;5681;26870339321;0
4336;"documentary";39;50;0.06821;8088;26870339321;0
4337;"Sleep";0;5;0.08257;27834;26870523703;0
4338;"sounds";6;12;0.07759;18994087;26870523703;0
4339;"sounds good";6;17;0.00725;29171463;26870523703;0
4340;"right about now";18;33;0.14865;12035371;26870523703;0
4341;"Well";8;12;0.00056;198570;26880192826;0
4342;"dont forget";13;24;0.4;18767391;26880192826;0
4343;"share";28;33;0.00293;236591;26880192826;0
4344;"in color";34;42;0.00292;444758;26880192826;0
4345;"color";37;42;0.01011;3392903;26880192826;0
4346;"spon";1;5;0.01825;1524791;26886224518;0
4347;"Are you";6;13;0.02183;17710114;26886224518;0
4348;"wasting";14;21;0.00609;209117;26886224518;0
4349;"sales";27;32;0.0754;155698;26886224518;0
4350;"out";45;48;0.00051;165794;26886224518;0
4351;"your company";53;65;0.07014;4918223;26886224518;0
4352;"measures";66;74;0.04087;19022;26886224518;0
4353;"up";75;77;0.03037;32117;26886224518;0
4354;"RT                 Reverend";0;27;0.15896;3823672;26887019962;0
4355;"Reverend Billy";19;33;0.12903;2782267;26887019962;0
4356;"Billy’s";28;35;0.00713;6511987;26887019962;0
4357;"Revelation";36;46;0.0903;26042;26887019962;0
4358;"Money";59;64;0.00747;8983183;26887019962;0
4359;"Coming out";11;21;0.10298;4545;26898308946;0
4360;"B Day";28;33;0.36047;20903181;26898308946;0
4361;"Hope";35;39;0.09396;50020;26898308946;0
4362;"you";40;43;0.00158;14148802;26898308946;0
4363;"success";49;56;0.08273;201503;26898308946;0
4364;"future";64;70;0.00201;2856719;26898308946;0
4365;"RT";0;2;0.02848;5417956;26927527818;0
4366;"ELLE";17;21;0.18756;21538438;26927527818;0
4367;"Quote of the Day";22;38;0.05;379931;26927527818;0
4368;"Love";41;45;0.03093;7515285;26927527818;0
4369;"songwriting";69;80;0.08861;94154;26927527818;0
4370;"I know";82;88;0.02589;15144019;26927527818;0
4371;"know how";84;92;0.04397;334507;26927527818;0
4372;"how to";89;95;0.06793;175502;26927527818;0
4373;"handle";96;102;0.031;16301990;26927527818;0
4374;"a man";103;108;0.25;2018731;26927527818;0
4375;"spineless";10;19;0.00787;11016082;26932891376;0
4376;"mps";20;23;0.07805;98066;26932891376;0
4377;"vince cable";24;35;0.55274;414916;26932891376;0
4378;"time";41;45;0.07653;31600;26932891376;0
4379;"public";46;52;0.04254;334803;26932891376;0
4380;"hoodwinked";53;63;0.31451;3028097;26932891376;0
4381;"manifesto";70;79;0.13292;20832;26932891376;0
4382;"ha ha";80;85;0.09243;1536068;26932891376;0
4383;"comic strip";86;97;0.29553;6231;26932891376;0
4384;"production";98;108;0.0881;933117;26932891376;0
4385;"script";109;115;0.07364;83597;26932891376;0
4386;"We";0;2;0.02766;165128;26946750451;0
4387;"re";3;5;0.01562;9924334;26946750451;0
4388;"open";6;10;0.03345;71537;26946750451;0
4389;"noon";16;20;0.07589;209005;26946750451;0
4390;"pm today";29;37;0.25;28039523;26946750451;0
4391;"you";43;46;0.04739;14148802;26946750451;0
4392;"football";56;64;0.18705;18951490;26946750451;0
4393;"fan";65;68;0.04386;152640;26946750451;0
4394;"s a";73;76;0.0011;162297;26946750451;0
4395;"beautiful";77;86;0.0642;1696008;26946750451;0
4396;"afternoon";87;96;0.03855;741426;26946750451;0
4397;"pop";100;103;0.12901;24624;26946750451;0
4398;"Today";0;5;0.06774;226675;26955173413;0
4399;"dinner";8;14;0.00407;71691;26955173413;0
4400;"specials";15;23;0.11166;175015;26955173413;0
4401;"RT";0;2;0.04419;61164;26960058741;0
4402;"Theater";19;26;0.12585;20913771;26960058741;0
4403;"Review";27;33;0.0815;538779;26960058741;0
4404;"New Jersey";36;46;0.24829;21648;26960058741;0
4405;"Tales";48;53;0.10223;43494;26960058741;0
4406;"Motherhood";57;67;0.11722;83430;26960058741;0
4407;"Rock";76;80;0.1441;25412;26960058741;0
4408;"Beat";81;85;0.12984;157208;26960058741;0
4409;"I'm sorry";0;9;0.03729;13746626;26965597294;0
4410;"tattoos";14;21;0.13846;30555;26965597294;0
4411;"may";22;25;0.0279;42069;26965597294;0
4412;"look";26;30;0.01288;5557770;26965597294;0
4413;"wow";31;34;0.06489;379591;26965597294;0
4414;"one";40;43;0.00071;19969891;26965597294;0
4415;"young";47;52;0.05974;87985;26965597294;0
4416;"age";63;66;0.09587;16413778;26965597294;0
4417;"skin";70;74;0.11929;27978;26965597294;0
4418;"ages";75;79;0.09372;16413778;26965597294;0
4419;"blooming";89;97;0.13134;4576465;26965597294;0
4420;"rose";98;102;0.09196;26537;26965597294;0
4421;"will";103;107;0.05796;77697;26965597294;0
4422;"wilting";113;120;0.07834;1618993;26965597294;0
4423;"love";7;11;0.04084;24705663;26965820784;0
4424;"south africa";12;24;0.41597;376115;26965820784;0
4425;"gas station";30;41;0.12252;61260;26965820784;0
4426;"do everything";54;67;0.00183;33205860;26965820784;0
4427;"everything";57;67;0.00281;12031130;26965820784;0
4428;"see";79;82;0.03944;13393;26965820784;0
4429;"countries";96;105;0.06147;23604120;26965820784;0
4430;"RT";0;2;0.10662;61164;26970128590;0
4431;"Europe";13;19;0.20332;9239;26970128590;0
4432;"Block";29;34;0.1085;948686;26970128590;0
4433;"Polish";35;41;0.22943;22975;26970128590;0
4434;"Gas";42;45;0.11952;22131;26970128590;0
4435;"Contract";46;54;0.10243;19280537;26970128590;0
4436;"Jerry Zaks";17;27;0.52941;3863002;26976946172;0
4437;"Katey Sagal";29;40;0.53586;212607;26976946172;0
4438;"Randy Newman";42;54;0.61961;170020;26976946172;0
4439;"HARPS AND ANGELS";58;74;0.55434;16306838;26976946172;0
4440;"rehearsal";75;84;0.01521;2335981;26976946172;0
4441;"INFO";94;98;0.0565;19336673;26976946172;0
4442;"Schwart";126;133;0.5;12044253;26976946172;0
4443;"http";134;138;0.31879;13443;26976946172;0
4444;"RT";0;2;0.01563;5417956;26977429420;0
4445;"Tod’s";19;24;0.20225;6412642;26977429420;0
4446;"s: A";23;27;0.0011;162297;26977429420;0
4447;"Shoemaker";28;37;0.09669;12211916;26977429420;0
4448;"Walks";43;48;0.10879;3802;26977429420;0
4449;"Runs";59;63;0.13118;300747;26977429420;0
4450;"RT";0;2;0.08573;5417956;26988347778;0
4451;"Anyone";17;23;0.00069;28673799;26988347778;0
4452;"aiden";29;34;0.13828;4425349;26988347778;0
4453;"address";45;52;0.10127;14921;26988347778;0
4454;"Lol";54;57;0.31435;1092923;26988347778;0
4455;"RT";0;2;0.06955;5417956;26991963941;0
4456;"features";29;37;0.09251;21555729;26991963941;0
4457;"op-ed";38;43;0.28257;534478;26991963941;0
4458;"Rhode Island";47;59;0.24849;25410;26991963941;0
4459;"2nd";62;65;0.06731;418872;26991963941;0
4460;"Story";66;71;0.08702;255991;26991963941;0
4461;"Theatre";72;79;0.14445;20913771;26991963941;0
4462;"RT";0;2;0.04028;4372078;27003068750;0
4463;"Is it wrong";17;28;0.09615;25523151;27003068750;0
4464;"want";43;47;0.00077;3343584;27003068750;0
4465;"go";51;53;0.00518;22544414;27003068750;0
4466;"faces";57;62;0.0308;165308;27003068750;0
4467;"Essex";66;71;0.30048;9568;27003068750;0
4468;"night out";78;87;0.02366;16704086;27003068750;0
4469;"Not now";89;96;0.00495;3079958;27003068750;0
4470;"Scott Mills";23;34;0.46154;1108486;27004445494;0
4471;"staged";51;57;0.00057;172911;27004445494;0
4472;"love bizarre";19;31;0.5;5563716;27004612040;0
4473;"legend";34;40;0.01835;53974;27004612040;0
4474;"RT";0;2;0.03648;2358693;27007384501;0
4475;"Sigrid";27;33;0.0076;596195;27007384501;0
4476;"Lindsey";35;42;0.03988;129794;27007384501;0
4477;"Freja";44;49;0.09412;11038;27007384501;0
4478;"tous";53;57;0.01014;518891;27007384501;0
4479;"les mannequins";58;72;0.33333;216743;27007384501;0
4480;"et";73;75;0.02301;642597;27007384501;0
4481;"invitÃ©es";76;84;0.00809;2044391;27007384501;0
4482;"surprises";85;94;0.00124;35145237;27007384501;0
4483;"la Fashion Week";98;113;0.06858;12588191;27007384501;0
4484;"Fashion Week";101;113;0.12789;898852;27007384501;0
4485;"http";133;137;0.29146;13443;27007384501;0
4486;"RT";0;2;0.09994;5417956;27015954596;0
4487;"Fashion";23;30;0.1253;10799117;27015954596;0
4488;"Starlet";31;38;0.06697;21504235;27015954596;0
4489;"us";39;41;0.09389;18717338;27015954596;0
4490;"sum";22;25;0.00426;246160;27031117468;0
4491;"now";26;29;0.00085;782290;27031117468;0
4492;"Gotta";31;36;0.13636;12770260;27031117468;0
4493;"you";5;8;0.00158;1161498;27031390889;0
4494;"can";9;12;0.05419;9331428;27031390889;0
4495;"find a way";15;25;0.06147;4818312;27031390889;0
4496;"one";32;35;0.03601;23385833;27031390889;0
4497;"Rooster";38;45;0.13592;37402;27031390889;0
4498;"God";25;28;0.18732;5042765;27037985353;0
4499;"way";48;51;0.16799;30808;27037985353;0
4500;"permanent";55;64;0.00103;22852630;27037985353;0
4501;"nonbeing";65;73;0.15624;72197;27037985353;0
4502;"quick";25;30;0.07657;28748;27038222569;0
4503;"mean";34;38;0.08135;19192;27038222569;0
4504;"self made";42;51;0.00944;16264882;27038222569;0
4505;"nonbeing";70;78;0.00787;72197;27038222569;0
4506;"that way";19;27;0.00061;31537218;27038393003;0
4507;"way";24;27;0.00066;918901;27038393003;0
4508;"RT";0;2;0.12885;5417956;27042290475;0
4509;"Free";41;45;0.08059;4994998;27042290475;0
4510;"things";46;52;0.00055;242649;27042290475;0
4511;"do";56;58;0.03058;14335899;27042290475;0
4512;"today";59;64;0.07117;226675;27042290475;0
4513;"Betty";14;19;0.00834;1501625;27044835131;0
4514;"Poo";20;23;0.03796;16490812;27044835131;0
4515;"sorry";24;29;0.01589;2530591;27044835131;0
4516;"Boo";30;33;0.13625;589877;27044835131;0
4517;"doing the do";35;47;0.60097;23253690;27044835131;0
4518;"Vincent Sardi, Sr";0;17;0.22917;2887051;27045160667;0
4519;"first";30;35;0.04221;25395149;27045160667;0
4520;"restaurant";36;46;0.08231;26437;27045160667;0
4521;"moving";62;68;0.02136;2615536;27045160667;0
4522;"Sardi's";86;93;0.45536;2887051;27045160667;0
4523;"234";97;100;0.2;3770109;27045160667;0
4524;"44th";104;108;0.0086;4783719;27045160667;0
4525;"St on";109;114;0.0389;1179800;27045160667;0
4526;"March";115;120;0.01774;997557;27045160667;0
4527;"Betty";15;20;0.00834;1501625;27045606582;0
4528;"Poo";21;24;0.03796;16490812;27045606582;0
4529;"sorry";25;30;0.01589;2530591;27045606582;0
4530;"Boo";31;34;0.13625;589877;27045606582;0
4531;"doing the do";35;47;0.60097;23253690;27045606582;0
4532;"RT";0;2;0.04756;5417956;27046728861;0
4533;"ranks";23;28;0.0377;2948082;27046728861;0
4534;"overall";34;41;0.01454;554255;27046728861;0
4535;"opportunity";51;62;0.01914;355849;27046728861;0
4536;"women";65;70;0.04381;25660289;27046728861;0
4537;"US";72;74;0.1024;18717338;27046728861;0
4538;"Sudan";85;90;0.47365;27421;27046728861;0
4539;"113";99;102;0.01802;873352;27046728861;0
4540;"spon";1;5;0.01825;1524791;27052480100;0
4541;"False eyelashes";28;43;0.14008;10359759;27052480100;0
4542;"pair";60;64;0.00062;2960722;27052480100;0
4543;"only place";70;80;0.02148;35509548;27052480100;0
4544;"popular";93;100;0.02271;24624;27052480100;0
4545;"WATERPROOF";101;111;0.09399;2099543;27052480100;0
4546;"eyelash";112;119;0.33133;824846;27052480100;0
4547;"glue";120;124;0.11487;2396;27052480100;0
4548;"job";19;22;0.00505;853423;27053227607;0
4549;"bored";23;28;0.00297;235534;27053227607;0
4550;"challenge";37;46;0.00365;946966;27053227607;0
4551;"RT";0;2;0.03099;61164;27056575733;0
4552;"Are you";19;26;0.02478;17710114;27056575733;0
4553;"fan";29;32;0.03034;152640;27056575733;0
4554;"marathon";36;44;0.16898;49132;27056575733;0
4555;"Tell";59;63;0.01325;14855794;27056575733;0
4556;"us";64;66;0.072;3434750;27056575733;0
4557;"favorite";78;86;0.00897;6306290;27056575733;0
4558;"RT";0;2;0.04675;13962606;27061517480;0
4559;"Stroke";18;24;0.1281;625404;27061517480;0
4560;"Genius";28;34;0.09878;186266;27061517480;0
4561;"This week";36;45;0.10113;1718235;27061517480;0
4562;"Ten Best";48;56;0.00501;1227507;27061517480;0
4563;"women";65;70;0.04539;19333662;27061517480;0
4564;"Alexa Chung";79;90;0.47026;4714169;27061517480;0
4565;"Kate Moss";92;101;0.59608;276361;27061517480;0
4566;"Rihanna";108;115;0.63358;2110323;27061517480;0
4567;"Just came back";8;22;0.0814;35978262;27061730561;0
4568;"Jungfrau";40;48;0.34514;275568;27061730561;0
4569;"Joch";49;53;0.03061;16038717;27061730561;0
4570;"Eiger";59;64;0.47972;400251;27061730561;0
4571;"amazing";70;77;0.02077;2004641;27061730561;0
4572;"Food";79;83;0.03873;10646;27061730561;0
4573;"Food market";79;90;0.02743;8788317;27061730561;0
4574;"market";84;90;0.04598;11826;27061730561;0
4575;"Bern";91;95;0.33586;49749;27061730561;0
4576;"YES";97;100;0.09802;43975;27061730561;0
4577;"pls";101;104;0.04753;1033828;27061730561;0
4578;"Hope";106;110;0.0758;161292;27061730561;0
4579;"visit";114;119;0.02693;335060;27061730561;0
4580;"Robert";120;126;0.06002;21131695;27061730561;0
4581;"Ah";16;18;0.02112;14810;27063911678;0
4582;"sweet memories";20;34;0.16822;7415632;27063911678;0
4583;"MAZZO";45;50;0.05;6702431;27063911678;0
4584;"from the beginning";51;69;0.0018;4353743;27063911678;0
4585;"Such a shame";71;83;0.19672;10869772;27063911678;0
4586;"gone";93;97;0.00286;1942160;27063911678;0
4587;"RT";0;2;0.08818;5417956;27076649628;0
4588;"Blog";27;31;0.24191;33645;27076649628;0
4589;"Post: It";32;40;0.09651;598223;27076649628;0
4590;"RT";0;2;0.01563;61164;27091293440;0
4591;"brief";19;24;0.06587;17845;27091293440;0
4592;"digest";25;31;0.05407;1672698;27091293440;0
4593;"reviews";35;42;0.08534;1057733;27091293440;0
4594;"Nicholas Hytner";46;61;0.60065;609303;27091293440;0
4595;"HAMLET";64;70;0.35898;13554;27091293440;0
4596;"Rory Kinnear";100;112;0.59444;10692477;27091293440;0
4597;"RT";0;2;0.05624;5417956;27112398281;0
4598;"Pasadena Playhouse";12;30;0.46965;4542308;27112398281;0
4599;"fights";31;37;0.01833;568048;27112398281;0
4600;"way back";42;50;0.02751;22062835;27112398281;0
4601;"bankruptcy";56;66;0.15726;4695;27112398281;0
4602;"schedules";68;77;0.00087;2348164;27112398281;0
4603;"latimes";99;106;0.41681;273319;27112398281;0
4604;"via";107;110;0.04483;297236;27112398281;0
4605;"RT";0;2;0.06044;5417956;27124325438;0
4606;"Today";20;25;0.12642;226675;27124325438;0
4607;"Show";29;33;0.12552;61949;27124325438;0
4608;"Wife";64;68;0.06578;177428;27124325438;0
4609;"tested";69;75;0.0531;271025;27124325438;0
4610;"husband";77;84;0.08844;4318352;27124325438;0
4611;"Fab";95;98;0.06653;1425081;27124325438;0
4612;"rates";99;104;0.00258;156661;27124325438;0
4613;"BLOG";0;4;0.1196;33645;27128362934;0
4614;"ISPI";5;9;0.15789;7615647;27128362934;0
4615;"SCHOOL";10;16;0.03257;1452366;27128362934;0
4616;"il";19;21;0.08845;14849;27128362934;0
4617;"mio";22;25;0.0489;118891;27128362934;0
4618;"primo";26;31;0.04425;1862295;27128362934;0
4619;"anno";32;36;0.00721;21810774;27128362934;0
4620;"al";37;39;0.0763;303;27128362934;0
4621;"esteri";56;62;0.2;34672659;27128362934;0
4622;"throw";20;25;0.00332;678924;27131924762;0
4623;"back";26;30;0.07509;3524381;27131924762;0
4624;"memories";31;39;0.14307;31217535;27131924762;0
4625;"Bad";45;48;0.12907;9897;27131924762;0
4626;"men";49;52;0.16889;15822899;27131924762;0
4627;"Evening Star";61;73;0.25426;32745;27131924762;0
4628;"Ragtime Cowboy Joe";19;37;0.35938;6624752;27132111889;0
4629;"RT";0;2;0.04504;5417956;27134484604;0
4630;"OPEN YOUR EYES";15;29;0.20471;679636;27134484604;0
4631;"Life";30;34;0.07515;187479;27134484604;0
4632;"movie";45;50;0.10442;21555729;27134484604;0
4633;"miracles";57;65;0.1027;52041;27134484604;0
4634;"unfolding";70;79;0.00645;52085;27134484604;0
4635;"scene";89;94;0.06084;3446046;27134484604;0
4636;"Play";96;100;0.10639;26744396;27134484604;0
4637;"RT";0;2;0.08117;13962606;27136094563;0
4638;"Rihanna";16;23;0.70112;2110323;27136094563;0
4639;"Christina Aguilera";28;46;0.69411;144171;27136094563;0
4640;"acts";62;66;0.08423;38284;27136094563;0
4641;"confirmed";67;76;0.00248;217733;27136094563;0
4642;"X Factor";95;103;0.67451;14724189;27136094563;0
4643;"this year";104;113;0.00057;35013677;27136094563;0
4644;"xfactor";115;122;0.30486;14724189;27136094563;0
4645;"We";0;2;0.04768;65758;27138783324;0
4646;"special menu";10;22;0.10345;10773094;27138783324;0
4647;"kids";32;36;0.05266;615418;27138783324;0
4648;"Yummy";39;44;0.03251;28704716;27138783324;0
4649;"accessories";8;19;0.05809;1102050;27139167919;0
4650;"jewelry";24;31;0.10781;15739;27139167919;0
4651;"exquisite";48;57;0.00089;31666837;27139167919;0
4652;"finishing touch";58;73;0.04839;5603302;27139167919;0
4653;"Now";76;79;0.00085;782290;27139167919;0
4654;"see here";81;89;0.03092;17482912;27139167919;0
4655;"666";114;117;0.09091;15393503;27139167919;0
4656;"EVENTI";0;6;0.03333;30236550;27141508447;0
4657;"Ott";12;15;0.12384;5998756;27141508447;0
4658;"2010 ""Afghanistan";17;34;0.15895;27429375;27141508447;0
4659;"Afghanistan";23;34;0.49502;737;27141508447;0
4660;"in or out";36;45;0.00628;8506595;27141508447;0
4661;"RT";0;2;0.01563;5417956;27144085885;0
4662;"X Factor";21;29;0.75411;14724189;27144085885;0
4663;"X Factor 2010";39;52;0.43765;25928615;27144085885;0
4664;"Simon Cowell";54;66;0.74666;276890;27144085885;0
4665;"Cher";68;72;0.57004;80696;27144085885;0
4666;"America";121;128;0.1433;149240;27144085885;0
4667;"David Mamet";0;11;0.62483;8351;27155639465;0
4668;"s A";12;15;0.0011;162297;27155639465;0
4669;"LIFE IN THE THEATRE";16;35;0.47043;5421527;27155639465;0
4670;"Broadway";45;53;0.33985;725252;27155639465;0
4671;"tonight";54;61;0.07638;99961;27155639465;0
4672;"block";76;81;0.05079;948686;27155639465;0
4673;"Shubert Alley";95;108;0.49916;27310871;27155639465;0
4674;"eurovision";0;10;0.04172;9954;27158591369;0
4675;"about time";11;21;0.04203;1300207;27158591369;0
4676;"we";22;24;0.02611;65758;27158591369;0
4677;"booted";25;31;0.10629;40909;27158591369;0
4678;"touch";42;47;0.05571;431972;27158591369;0
4679;"farce";55;60;0.14563;142464;27158591369;0
4680;"nil";61;64;0.06466;459018;27158591369;0
4681;"clients";4;11;0.09817;7818;27164081618;0
4682;"projects";17;25;0.17437;177912;27164081618;0
4683;"mixed use";27;36;0.22311;4429175;27164081618;0
4684;"residential";41;52;0.25011;543770;27164081618;0
4685;"residential developments";41;65;0.24349;543770;27164081618;0
4686;"coming soon";66;77;0.02413;3660626;27164081618;0
4687;"Self build";0;10;0.43182;7727103;27164213082;0
4688;"day";11;14;0.00163;951256;27164213082;0
4689;"something else";15;29;0.01778;1294052;27164213082;0
4690;"stonework";31;40;0.11112;214934;27164213082;0
4691;"roof";51;55;0.08505;26118;27164213082;0
4692;"level";56;61;0.09486;352353;27164213082;0
4693;"single";4;10;0.01627;156540;27164276057;0
4694;"building";11;19;0.03397;6325;27164276057;0
4695;"plot";20;24;0.03538;6841967;27164276057;0
4696;"S10";28;31;0.0515;23021075;27164276057;0
4697;"Hi";17;19;0.03673;13270;27174860456;0
4698;"Jess";20;24;0.0112;140614;27174860456;0
4699;"is it";26;31;0.01953;35814489;27174860456;0
4700;"slumber";37;44;0.06279;27834;27174860456;0
4701;"time";45;49;0.09123;30012;27174860456;0
4702;"RT";0;2;0.12487;1938889;27175081483;0
4703;"Intel";17;22;0.37347;14617;27175081483;0
4704;"sees";23;27;0.00172;13393;27175081483;0
4705;"revs";28;32;0.06284;4424935;27175081483;0
4706;"up";33;35;0.10965;164671;27175081483;0
4707;"fourth";39;45;0.04383;26873;27175081483;0
4708;"fourth quarter";39;53;0.16249;5752099;27175081483;0
4709;"quarter";46;53;0.16529;5752099;27175081483;0
4710;"RT";0;2;0.03131;5417956;27175873860;0
4711;"Discovery's";27;38;0.17233;28238;27175873860;0
4712;"s 6";37;40;0.02736;1406052;27175873860;0
4713;"astronauts";41;51;0.18581;664;27175873860;0
4714;"launch";70;76;0.09268;87329;27175873860;0
4715;"dress rehearsal";77;92;0.08195;2335981;27175873860;0
4716;"TCDT";103;107;0.25458;13718304;27175873860;0
4717;"RT";0;2;0.04272;5417956;27178557997;0
4718;"feel";18;22;0.03384;163390;27178557997;0
4719;"fat";23;26;0.06152;1742323;27178557997;0
4720;"Give me";35;42;0.52638;6272274;27178557997;0
4721;"me a";40;44;0.5;3485450;27178557997;0
4722;"compliment";45;55;0.00056;31776946;27178557997;0
4723;"Suck it up";58;68;0.03947;21007574;27178557997;0
4724;"rest of us";78;88;0.00947;3670554;27178557997;0
4725;"us";86;88;0.04589;18717338;27178557997;0
4726;"us you";86;92;0.029;963078;27178557997;0
4727;"insecure";93;101;0.0579;233616;27178557997;0
4728;"loser";102;107;0.05424;23658801;27178557997;0
4729;"grind";8;13;0.05163;1095698;27178664962;0
4730;"min";20;23;0.08822;252884;27178664962;0
4731;"Workout";25;32;0.00383;189037;27178664962;0
4732;"right back";38;48;0.20545;649702;27178664962;0
4733;"RT";0;2;0.01563;61164;27181799295;0
4734;"Look";19;23;0.00278;13139487;27181799295;0
4735;"day";31;34;0.00163;18939026;27181799295;0
4736;"Freida Pinto";37;49;0.57908;19317201;27181799295;0
4737;"Stella";60;66;0.08683;444169;27181799295;0
4738;"Mc";67;69;0.12719;1217327;27181799295;0
4739;"dress";78;83;0.01858;38180;27181799295;0
4740;"spon";1;5;0.01825;1524791;27191149242;0
4741;"Are you";6;13;0.02183;17710114;27191149242;0
4742;"wasting";14;21;0.00609;209117;27191149242;0
4743;"sales";27;32;0.0754;155698;27191149242;0
4744;"out";45;48;0.00051;165794;27191149242;0
4745;"your company";53;65;0.07014;4918223;27191149242;0
4746;"measures";66;74;0.04087;19022;27191149242;0
4747;"up";75;77;0.03037;32117;27191149242;0
4748;"RT";0;2;0.02707;5417956;27200311236;0
4749;"Theater";19;26;0.13523;20913771;27200311236;0
4750;"Review";27;33;0.05723;11065202;27200311236;0
4751;"Life in the Theatre";39;58;0.43578;5421527;27200311236;0
4752;"Mamet";66;71;0.16124;8351;27200311236;0
4753;"Backstage";75;84;0.08258;1690649;27200311236;0
4754;"Bouquet";85;92;0.02005;1141291;27200311236;0
4755;"RT";0;2;0.07593;61164;27200747073;0
