"Id";"TweetId";"Text";"StartIndex";"EndIndex";"EntityTypeCode";"Url";"ExpandedUrl";"DisplayUrl";"Name";"ScreenName";"UserOrMediaId";"MediaUrl";"MediaUrlHttps";"MediaType";"MediaSize"
1;2999192431632386;"http://on.cnn.com/cE45GW";72;96;2;"http://on.cnn.com/cE45GW";"http://www.cnn.com/2010/SHOWBIZ/11/12/garfield.ill.timed.comic/index.html";"http://on.cnn.com/cE45GW";"";"";0;"";"";"";""
2;2999192431632386;"Veterans";45;54;4;"";"";"";"";"";0;"";"";"";""
3;2999192431632386;"comic";59;65;4;"";"";"";"";"";0;"";"";"";""
4;3076265317761025;"http://on.cnn.com/cE45GW";84;108;2;"http://on.cnn.com/cE45GW";"http://www.cnn.com/2010/SHOWBIZ/11/12/garfield.ill.timed.comic/index.html";"http://on.cnn.com/cE45GW";"";"";0;"";"";"";""
5;3076265317761025;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
6;3076265317761025;"Veterans";57;66;4;"";"";"";"";"";0;"";"";"";""
7;3076265317761025;"comic";71;77;4;"";"";"";"";"";0;"";"";"";""
8;3068555662721024;"http://nyti.ms/aqBsKK";46;67;2;"http://nyti.ms/aqBsKK";"http://www.nytimes.com/2010/11/13/business/global/13group.html?src=twt&twt=nytimesworld";"http://nyti.ms/aqBsKK";"";"";0;"";"";"";""
9;3076826377224192;"http://nyti.ms/aqBsKK";64;85;2;"http://nyti.ms/aqBsKK";"http://www.nytimes.com/2010/11/13/business/global/13group.html?src=twt&twt=nytimesworld";"http://nyti.ms/aqBsKK";"";"";0;"";"";"";""
10;3076826377224192;"nytimesworld";3;16;3;"";"";"";"NYTimes World";"nytimesworld";1877831;"";"";"";""
11;3076796341813248;"http://bbc.in/c13bJa";34;54;2;"http://bbc.in/c13bJa";"http://www.bbc.co.uk/news/world-africa-11743454?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c13bJa";"";"";0;"";"";"";""
12;3077055117795328;"http://bbc.in/c13bJa";48;68;2;"http://bbc.in/c13bJa";"http://www.bbc.co.uk/news/world-africa-11743454?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c13bJa";"";"";0;"";"";"";""
13;3077055117795328;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
14;3068896865161216;"http://bbc.in/9lo2HJ";34;54;2;"http://bbc.in/9lo2HJ";"http://www.bbc.co.uk/news/world-europe-11741964?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9lo2HJ";"";"";0;"";"";"";""
15;3077338304610304;"http://bbc.in/9lo2HJ";48;68;2;"http://bbc.in/9lo2HJ";"http://www.bbc.co.uk/news/world-europe-11741964?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9lo2HJ";"";"";0;"";"";"";""
16;3077338304610304;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
18;3077705247494144;"http://bbc.in/9lo2HJ";48;68;2;"http://bbc.in/9lo2HJ";"http://www.bbc.co.uk/news/world-europe-11741964?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9lo2HJ";"";"";0;"";"";"";""
19;3077705247494144;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
20;3068895317458944;"http://bbc.in/clhfod";34;54;2;"http://bbc.in/clhfod";"http://www.bbc.co.uk/news/world-africa-11742469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/clhfod";"";"";0;"";"";"";""
21;3077721705947136;"http://bbc.in/clhfod";48;68;2;"http://bbc.in/clhfod";"http://www.bbc.co.uk/news/world-africa-11742469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/clhfod";"";"";0;"";"";"";""
22;3077721705947136;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
24;3077937448361984;"http://bbc.in/c13bJa";48;68;2;"http://bbc.in/c13bJa";"http://www.bbc.co.uk/news/world-africa-11743454?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c13bJa";"";"";0;"";"";"";""
25;3077937448361984;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
26;3053486396669952;"http://bbc.in/9kmBDX";33;53;2;"http://bbc.in/9kmBDX";"http://www.bbc.co.uk/news/entertainment-arts-11741823?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9kmBDX";"";"";0;"";"";"";""
27;3077973565513729;"http://bbc.in/9kmBDX";47;67;2;"http://bbc.in/9kmBDX";"http://www.bbc.co.uk/news/entertainment-arts-11741823?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9kmBDX";"";"";0;"";"";"";""
28;3077973565513729;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
29;3076113764982786;"http://nyti.ms/ctKSA3";72;93;2;"http://nyti.ms/ctKSA3";"http://www.nytimes.com/2010/11/13/arts/13iht-scmoscow.html?src=twt&twt=nytimesarts";"http://nyti.ms/ctKSA3";"";"";0;"";"";"";""
30;3078146026901504;"http://nyti.ms/ctKSA3";89;110;2;"http://nyti.ms/ctKSA3";"http://www.nytimes.com/2010/11/13/arts/13iht-scmoscow.html?src=twt&twt=nytimesarts";"http://nyti.ms/ctKSA3";"";"";0;"";"";"";""
31;3078146026901504;"nytimesarts";3;15;3;"";"";"";"NYTimes Arts";"nytimesarts";1440641;"";"";"";""
32;3072637689401344;"http://bbc.in/aXY9Le";34;54;2;"http://bbc.in/aXY9Le";"http://news.bbc.co.uk/sport2/hi/football/teams/m/man_city/9184225.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/aXY9Le";"";"";0;"";"";"";""
33;3078713725952001;"http://bbc.in/aXY9Le";48;68;2;"http://bbc.in/aXY9Le";"http://news.bbc.co.uk/sport2/hi/football/teams/m/man_city/9184225.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/aXY9Le";"";"";0;"";"";"";""
34;3078713725952001;"BBCSport";3;12;3;"";"";"";"BBC Sport";"BBCSport";110379542;"";"";"";""
36;3078727281942528;"http://bbc.in/9lo2HJ";48;68;2;"http://bbc.in/9lo2HJ";"http://www.bbc.co.uk/news/world-europe-11741964?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9lo2HJ";"";"";0;"";"";"";""
37;3078727281942528;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
38;3072634967293954;"http://bbc.in/c47W34";18;38;2;"http://bbc.in/c47W34";"http://news.bbc.co.uk/sport2/hi/football/eng_prem/9180667.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c47W34";"";"";0;"";"";"";""
39;3078730960347136;"http://bbc.in/c47W34";32;52;2;"http://bbc.in/c47W34";"http://news.bbc.co.uk/sport2/hi/football/eng_prem/9180667.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c47W34";"";"";0;"";"";"";""
40;3078730960347136;"BBCSport";3;12;3;"";"";"";"BBC Sport";"BBCSport";110379542;"";"";"";""
42;3078740686934017;"http://bbc.in/clhfod";48;68;2;"http://bbc.in/clhfod";"http://www.bbc.co.uk/news/world-africa-11742469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/clhfod";"";"";0;"";"";"";""
43;3078740686934017;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
44;3067048078868480;"http://nyti.ms/b1NoSj";45;66;2;"http://nyti.ms/b1NoSj";"http://www.nytimes.com/2010/11/13/world/asia/13myanmar.html?src=twt&twt=nytimes";"http://nyti.ms/b1NoSj";"";"";0;"";"";"";""
45;3078754511355904;"http://nyti.ms/b1NoSj";58;79;2;"http://nyti.ms/b1NoSj";"http://www.nytimes.com/2010/11/13/world/asia/13myanmar.html?src=twt&twt=nytimes";"http://nyti.ms/b1NoSj";"";"";0;"";"";"";""
46;3078754511355904;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
47;3061240381313024;"http://bbc.in/9LpT4n";33;53;2;"http://bbc.in/9LpT4n";"http://www.bbc.co.uk/news/world-europe-11742042?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9LpT4n";"";"";0;"";"";"";""
48;3078823801266176;"http://bbc.in/9LpT4n";47;67;2;"http://bbc.in/9LpT4n";"http://www.bbc.co.uk/news/world-europe-11742042?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9LpT4n";"";"";0;"";"";"";""
49;3078823801266176;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
50;3053484966420481;"http://bbc.in/bXgKAU";32;52;2;"http://bbc.in/bXgKAU";"http://www.bbc.co.uk/news/world-africa-11743807?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bXgKAU";"";"";0;"";"";"";""
51;3079112105136128;"http://bbc.in/bXgKAU";46;66;2;"http://bbc.in/bXgKAU";"http://www.bbc.co.uk/news/world-africa-11743807?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bXgKAU";"";"";0;"";"";"";""
52;3079112105136128;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
53;3053483540353024;"http://bbc.in/bh4XuW";34;54;2;"http://bbc.in/bh4XuW";"http://www.bbc.co.uk/news/world-latin-america-11743629?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bh4XuW";"";"";0;"";"";"";""
54;3079118698586113;"http://bbc.in/bh4XuW";48;68;2;"http://bbc.in/bh4XuW";"http://www.bbc.co.uk/news/world-latin-america-11743629?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bh4XuW";"";"";0;"";"";"";""
55;3079118698586113;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
56;3045381197791232;"http://nyti.ms/9Sndzv";36;57;2;"http://nyti.ms/9Sndzv";"http://www.nytimes.com/aponline/2010/11/12/world/asia/AP-AS-Myanmar-Election.html?src=twt&twt=nytimes";"http://nyti.ms/9Sndzv";"";"";0;"";"";"";""
57;3079181051105280;"http://nyti.ms/9Sndzv";49;70;2;"http://nyti.ms/9Sndzv";"http://www.nytimes.com/aponline/2010/11/12/world/asia/AP-AS-Myanmar-Election.html?src=twt&twt=nytimes";"http://nyti.ms/9Sndzv";"";"";0;"";"";"";""
58;3079181051105280;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
59;3040515469611008;"http://bbc.in/9ccnMN";107;127;2;"http://bbc.in/9ccnMN";"http://www.bbc.co.uk/radio2/shows/in-concert/manic-street-preachers/";"http://bbc.in/9ccnMN";"";"";0;"";"";"";""
60;3040515469611008;"BBC_Radio_2";3;15;3;"";"";"";"BBC Radio 2";"BBC_Radio_2";798277;"";"";"";""
61;3079235040186368;"BBC6MusicNews";3;17;3;"";"";"";"BBC 6 Music News";"BBC6MusicNews";21201280;"";"";"";""
62;3079235040186368;"BBC_Radio_2";22;34;3;"";"";"";"BBC Radio 2";"BBC_Radio_2";798277;"";"";"";""
63;3037367384416257;"http://nyti.ms/bWzb7v";36;57;2;"http://nyti.ms/bWzb7v";"http://www.nytimes.com/2010/11/13/world/middleeast/13sharon.html?src=twt&twt=nytimes";"http://nyti.ms/bWzb7v";"";"";0;"";"";"";""
64;3079253864222720;"http://nyti.ms/bWzb7v";49;70;2;"http://nyti.ms/bWzb7v";"http://www.nytimes.com/2010/11/13/world/middleeast/13sharon.html?src=twt&twt=nytimes";"http://nyti.ms/bWzb7v";"";"";0;"";"";"";""
65;3079253864222720;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
66;3078069451489280;"http://bbc.in/95fv9t";32;52;2;"http://bbc.in/95fv9t";"http://www.bbc.co.uk/news/business-11743229?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/95fv9t";"";"";0;"";"";"";""
67;3079742093795328;"http://bbc.in/95fv9t";49;69;2;"http://bbc.in/95fv9t";"http://www.bbc.co.uk/news/business-11743229?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/95fv9t";"";"";0;"";"";"";""
68;3079742093795328;"BBCBusiness";3;15;3;"";"";"";"BBC Business";"BBCBusiness";621523;"";"";"";""
69;3062846569054208;"http://bbc.in/btJGDf";20;40;2;"http://bbc.in/btJGDf";"http://www.bbc.co.uk/news/technology-11738925?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/btJGDf";"";"";0;"";"";"";""
70;3079908834148352;"http://bbc.in/btJGDf";33;53;2;"http://bbc.in/btJGDf";"http://www.bbc.co.uk/news/technology-11738925?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/btJGDf";"";"";0;"";"";"";""
71;3079908834148352;"BBCTech";3;11;3;"";"";"";"BBC Technology";"BBCTech";621583;"";"";"";""
72;3076393084649472;"http://bit.ly/9zpYER";24;44;2;"http://bit.ly/9zpYER";"http://www.cnn.com/2010/SHOWBIZ/Movies/11/11/morning.glory.review.ew/index.html?eref=rss_showbiz&utm_source=CNN&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_showbiz+%28RSS%3A+CNN+-+Entertainment%29";"http://bit.ly/9zpYER";"";"";0;"";"";"";""
73;3080050475794432;"http://bit.ly/9zpYER";40;60;2;"http://bit.ly/9zpYER";"http://www.cnn.com/2010/SHOWBIZ/Movies/11/11/morning.glory.review.ew/index.html?eref=rss_showbiz&utm_source=CNN&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_showbiz+%28RSS%3A+CNN+-+Entertainment%29";"http://bit.ly/9zpYER";"";"";0;"";"";"";""
74;3080050475794432;"CNNshowbiz";3;14;3;"";"";"";"CNN Entertainment";"CNNshowbiz";110458336;"";"";"";""
75;3076390790373377;"http://bit.ly/b9MRW6";63;83;2;"http://bit.ly/b9MRW6";"http://www.cnn.com/2010/SHOWBIZ/Music/11/12/iconic.photographer.mick.rock/index.html?eref=rss_showbiz&utm_source=CNN&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_showbiz+%28RSS%3A+CNN+-+Entertainment%29";"http://bit.ly/b9MRW6";"";"";0;"";"";"";""
76;3080088329392128;"http://bit.ly/b9MRW6";79;99;2;"http://bit.ly/b9MRW6";"http://www.cnn.com/2010/SHOWBIZ/Music/11/12/iconic.photographer.mick.rock/index.html?eref=rss_showbiz&utm_source=CNN&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_showbiz+%28RSS%3A+CNN+-+Entertainment%29";"http://bit.ly/b9MRW6";"";"";0;"";"";"";""
77;3080088329392128;"CNNshowbiz";3;14;3;"";"";"";"CNN Entertainment";"CNNshowbiz";110458336;"";"";"";""
78;3047309134798848;"http://bbc.in/a89jxj";34;54;2;"http://bbc.in/a89jxj";"http://www.bbc.co.uk/news/technology-11734909?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/a89jxj";"";"";0;"";"";"";""
79;3080189579890688;"http://bbc.in/a89jxj";47;67;2;"http://bbc.in/a89jxj";"http://www.bbc.co.uk/news/technology-11734909?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/a89jxj";"";"";0;"";"";"";""
80;3080189579890688;"BBCTech";3;11;3;"";"";"";"BBC Technology";"BBCTech";621583;"";"";"";""
81;2992058943930368;"http://bbc.in/bXhazs";34;54;2;"http://bbc.in/bXhazs";"http://www.bbc.co.uk/news/business-11740915?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bXhazs";"";"";0;"";"";"";""
82;3080284035612674;"http://bbc.in/bXhazs";51;71;2;"http://bbc.in/bXhazs";"http://www.bbc.co.uk/news/business-11740915?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bXhazs";"";"";0;"";"";"";""
83;3080284035612674;"BBCBusiness";3;15;3;"";"";"";"BBC Business";"BBCBusiness";621523;"";"";"";""
85;3080681538191360;"http://bbc.in/9LpT4n";47;67;2;"http://bbc.in/9LpT4n";"http://www.bbc.co.uk/news/world-europe-11742042?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9LpT4n";"";"";0;"";"";"";""
86;3080681538191360;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
87;3065653191770112;"http://on.cnn.com/cC4l3n";84;108;2;"http://on.cnn.com/cC4l3n";"http://www.cnn.com/videos/";"http://on.cnn.com/cC4l3n";"";"";0;"";"";"";""
88;3080808927596544;"http://on.cnn.com/cC4l3n";97;121;2;"http://on.cnn.com/cC4l3n";"http://www.cnn.com/videos/";"http://on.cnn.com/cC4l3n";"";"";0;"";"";"";""
89;3080808927596544;"CNNLive";3;11;3;"";"";"";"CNN Live";"CNNLive";9245812;"";"";"";""
90;3080935331336192;"http://bbc.in/bnWeCF";34;54;2;"http://bbc.in/bnWeCF";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnWeCF";"";"";0;"";"";"";""
91;3080994559102977;"http://bbc.in/bnWeCF";48;68;2;"http://bbc.in/bnWeCF";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnWeCF";"";"";0;"";"";"";""
92;3080994559102977;"BBCSport";3;12;3;"";"";"";"BBC Sport";"BBCSport";110379542;"";"";"";""
93;2913330121408513;"http://nyti.ms/cWRlhE";47;68;2;"http://nyti.ms/cWRlhE";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimestech";"http://nyti.ms/cWRlhE";"";"";0;"";"";"";""
94;3081182048686080;"http://nyti.ms/cWRlhE";64;85;2;"http://nyti.ms/cWRlhE";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimestech";"http://nyti.ms/cWRlhE";"";"";0;"";"";"";""
95;3081182048686080;"nytimestech";3;15;3;"";"";"";"NYTimes Technology";"nytimestech";19661363;"";"";"";""
97;3081212960710656;"http://bbc.in/c13bJa";48;68;2;"http://bbc.in/c13bJa";"http://www.bbc.co.uk/news/world-africa-11743454?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c13bJa";"";"";0;"";"";"";""
98;3081212960710656;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
99;3081209705926656;"http://bbc.in/cNhMGj";32;52;2;"http://bbc.in/cNhMGj";"http://www.bbc.co.uk/news/health-11741350?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cNhMGj";"";"";0;"";"";"";""
100;3081276705734656;"http://bbc.in/cNhMGj";47;67;2;"http://bbc.in/cNhMGj";"http://www.bbc.co.uk/news/health-11741350?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cNhMGj";"";"";0;"";"";"";""
101;3081276705734656;"bbchealth";3;13;3;"";"";"";"BBC Health";"bbchealth";621543;"";"";"";""
103;3081382548996096;"http://bbc.in/9kmBDX";47;67;2;"http://bbc.in/9kmBDX";"http://www.bbc.co.uk/news/entertainment-arts-11741823?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9kmBDX";"";"";0;"";"";"";""
104;3081382548996096;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
105;3080891165315072;"http://on.cnn.com/9UCl0U";67;91;2;"http://on.cnn.com/9UCl0U";"http://www.cnn.com/videos/";"http://on.cnn.com/9UCl0U";"";"";0;"";"";"";""
106;3081870749208576;"http://on.cnn.com/9UCl0U";80;104;2;"http://on.cnn.com/9UCl0U";"http://www.cnn.com/videos/";"http://on.cnn.com/9UCl0U";"";"";0;"";"";"";""
107;3081870749208576;"CNNLive";3;11;3;"";"";"";"CNN Live";"CNNLive";9245812;"";"";"";""
111;3082583885742081;"http://on.cnn.com/cE45GW";84;108;2;"http://on.cnn.com/cE45GW";"http://www.cnn.com/2010/SHOWBIZ/11/12/garfield.ill.timed.comic/index.html";"http://on.cnn.com/cE45GW";"";"";0;"";"";"";""
112;3082583885742081;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
113;3082583885742081;"Veterans";57;66;4;"";"";"";"";"";0;"";"";"";""
114;3082583885742081;"comic";71;77;4;"";"";"";"";"";0;"";"";"";""
115;3034602767650816;"http://on.cnn.com/9wY3dk";63;87;2;"http://on.cnn.com/9wY3dk";"http://www.cnn.com/2010/POLITICS/11/12/obama.tax.cuts/index.html";"http://on.cnn.com/9wY3dk";"";"";0;"";"";"";""
116;3034602767650816;"G";3;5;4;"";"";"";"";"";0;"";"";"";""
117;3034602767650816;"Obama";22;28;4;"";"";"";"";"";0;"";"";"";""
118;3034602767650816;"tax";53;57;4;"";"";"";"";"";0;"";"";"";""
119;3083107687211008;"http://on.cnn.com/9wY3dk";75;99;2;"http://on.cnn.com/9wY3dk";"http://www.cnn.com/2010/POLITICS/11/12/obama.tax.cuts/index.html";"http://on.cnn.com/9wY3dk";"";"";0;"";"";"";""
120;3083107687211008;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
121;3083107687211008;"G";15;17;4;"";"";"";"";"";0;"";"";"";""
122;3083107687211008;"Obama";34;40;4;"";"";"";"";"";0;"";"";"";""
123;3083107687211008;"tax";65;69;4;"";"";"";"";"";0;"";"";"";""
124;3082425005510656;"http://bbc.in/b6FFYc";31;51;2;"http://bbc.in/b6FFYc";"http://www.bbc.co.uk/news/uk-politics-11741834?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/b6FFYc";"";"";0;"";"";"";""
125;3083213689851904;"http://bbc.in/b6FFYc";44;64;2;"http://bbc.in/b6FFYc";"http://www.bbc.co.uk/news/uk-politics-11741834?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/b6FFYc";"";"";0;"";"";"";""
126;3083213689851904;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
127;3066645090148353;"http://bbc.in/9YcJOk";34;54;2;"http://bbc.in/9YcJOk";"http://www.bbc.co.uk/news/uk-wales-11744469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9YcJOk";"";"";0;"";"";"";""
128;3083232316755969;"http://bbc.in/9YcJOk";47;67;2;"http://bbc.in/9YcJOk";"http://www.bbc.co.uk/news/uk-wales-11744469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9YcJOk";"";"";0;"";"";"";""
129;3083232316755969;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
131;3084133194530816;"http://nyti.ms/9Sndzv";49;70;2;"http://nyti.ms/9Sndzv";"http://www.nytimes.com/aponline/2010/11/12/world/asia/AP-AS-Myanmar-Election.html?src=twt&twt=nytimes";"http://nyti.ms/9Sndzv";"";"";0;"";"";"";""
132;3084133194530816;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
133;3084582995890176;"http://bbc.in/cDlQIL";34;54;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
134;3084958721638402;"http://bbc.in/cDlQIL";48;68;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
135;3084958721638402;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
136;3084578017255424;"http://bbc.in/bujkyf";32;52;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
137;3084969991737344;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
138;3084969991737344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
140;3085259923001344;"http://bbc.in/cDlQIL";48;68;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
141;3085259923001344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
143;3085427279929344;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
144;3085427279929344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
146;3085646012874752;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
147;3085646012874752;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
149;3086358994227200;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
150;3086358994227200;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
151;3087141089316864;"http://bit.ly/dvurnE";109;129;2;"http://bit.ly/dvurnE";"http://crooksandliars.com/heather/morning-joe-panel-trashes-uk-student-prote?utm_source=twitterfeed&utm_medium=twitter";"http://bit.ly/dvurnE";"";"";0;"";"";"";""
152;3087141089316864;"BBCWorld";0;9;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
153;3087141089316864;"JoeNBC";20;27;3;"";"";"";"Joe Scarborough";"JoeNBC";21619519;"";"";"";""
154;3087141089316864;"cspanwj";130;138;3;"";"";"";"Washington Journal";"cspanwj";15923226;"";"";"";""
155;2968593272672256;"http://nyti.ms/asRbqe";51;72;2;"http://nyti.ms/asRbqe";"http://www.nytimes.com/2010/11/12/nyregion/12soho.html?src=twt&twt=nytimes";"http://nyti.ms/asRbqe";"";"";0;"";"";"";""
156;3087587849801728;"http://nyti.ms/asRbqe";64;85;2;"http://nyti.ms/asRbqe";"http://www.nytimes.com/2010/11/12/nyregion/12soho.html?src=twt&twt=nytimes";"http://nyti.ms/asRbqe";"";"";0;"";"";"";""
157;3087587849801728;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
158;2916292675772416;"http://nyti.ms/9A2IQa";48;69;2;"http://nyti.ms/9A2IQa";"http://www.nytimes.com/2010/11/12/us/politics/12fiscal.html?src=twt&twt=nytimes";"http://nyti.ms/9A2IQa";"";"";0;"";"";"";""
159;3087747560509440;"http://nyti.ms/9A2IQa";61;82;2;"http://nyti.ms/9A2IQa";"http://www.nytimes.com/2010/11/12/us/politics/12fiscal.html?src=twt&twt=nytimes";"http://nyti.ms/9A2IQa";"";"";0;"";"";"";""
160;3087747560509440;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
161;3073626253295616;"http://nyti.ms/9I57Or";49;70;2;"http://nyti.ms/9I57Or";"http://thelede.blogs.nytimes.com/2010/11/12/video-from-myanmar-shows-pro-democracy-activists/?src=twt&twt=thelede";"http://nyti.ms/9I57Or";"";"";0;"";"";"";""
