,UserId,FinalInterests
15,15416541,"[0.5868275165557861, 0.6236124038696289, 0.9715127944946289, 0.7515859007835388, 0.14194905757904053, 0.9039583206176758, 0.9058004021644592, 0.1806688904762268, 0.769670844078064, 0.5897093415260315, 0.14757394790649414, 0.08712166547775269, 0.4150269627571106, 0.2052554488182068, 0.6585613489151001, 0.4177592396736145, 0.9099008440971375, 0.5229046940803528, 0.49168962240219116, 0.6019435524940491, 0.2513004541397095, 0.8297793865203857, 0.7640717029571533, 0.5958322286605835, 0.6288926005363464, 0.3411564230918884, 0.32304996252059937, 0.10467588901519775, 0.8565438985824585, 0.7458091378211975]"
16,15617333,"[0.581890344619751, 0.07333719730377197, 0.8440708518028259, 0.08265501260757446, 0.27515411376953125, 0.47198039293289185, 0.9440039396286011, 0.973727822303772, 0.6797665357589722, 0.32057011127471924, 0.9424861073493958, 0.29142582416534424, 0.9636488556861877, 0.7172393202781677, 0.7302231788635254, 0.5370040535926819, 0.14667409658432007, 0.3756183385848999, 0.6442151665687561, 0.4632256031036377, 0.22938060760498047, 0.3683278560638428, 0.10545408725738525, 0.1974782943725586, 0.3723468780517578, 0.5681605339050293, 0.3926747441291809, 0.3439961075782776, 0.5110276341438293, 0.10636144876480103]"
17,15982861,"[0.3605960011482239, 0.6523279547691345, 0.39008498191833496, 0.4579916000366211, 0.7340877056121826, 0.6051012873649597, 0.899686336517334, 0.6035982966423035, 0.8270787596702576, 0.28940969705581665, 0.6201022863388062, 0.0904722809791565, 0.12169331312179565, 0.19899803400039673, 0.5981315970420837, 0.8733507394790649, 0.8481307625770569, 0.7928813695907593, 0.1749778389930725, 0.4714261293411255, 0.894191324710846, 0.2139163613319397, 0.9232372641563416, 0.4859126806259155, 0.6944628357887268, 0.6031485795974731, 0.4754149913787842, 0.18543577194213867, 0.2914527654647827, 0.49675488471984863]"
18,16334480,"[0.8629072308540344, 0.8989422917366028, 0.922186017036438, 0.6220245957374573, 0.08803385496139526, 0.8347504734992981, 0.65952068567276, 0.2648220658302307, 0.03611421585083008, 0.8020936250686646, 0.6562187075614929, 0.05511617660522461, 0.09679925441741943, 0.39262163639068604, 0.9509391784667969, 0.019302845001220703, 0.7593156695365906, 0.44781410694122314, 0.7011685967445374, 0.6962212324142456, 0.1880282759666443, 0.39681679010391235, 0.9699549078941345, 0.18536365032196045, 0.5730100274085999, 0.22030854225158691, 0.8438082933425903, 0.47275829315185547, 0.8904683589935303, 0.17568010091781616]"
19,16337999,"[0.6950215697288513, 0.08118468523025513, 0.29197269678115845, 0.6528742909431458, 0.7488365769386292, 0.4618762731552124, 0.995106041431427, 0.5669865012168884, 0.9816102981567383, 0.8329359889030457, 0.5349915027618408, 0.9862920045852661, 0.7044857144355774, 0.05207926034927368, 0.3372778296470642, 0.956226646900177, 0.4227622151374817, 0.3513762354850769, 0.4727228283882141, 0.49344611167907715, 0.3070114254951477, 0.8575296401977539, 0.7794929146766663, 0.7653472423553467, 0.30536139011383057, 0.6953649520874023, 0.1464378833770752, 0.3023671507835388, 0.35574573278427124, 0.4140375852584839]"
20,16426463,"[0.7615971565246582, 0.935217022895813, 0.4120021462440491, 0.6725041270256042, 0.06003957986831665, 0.059048473834991455, 0.7940214276313782, 0.5098061561584473, 0.739541232585907, 0.1460614800453186, 0.5273747444152832, 0.9535625576972961, 0.04491400718688965, 0.4756453037261963, 0.9493219256401062, 0.42936456203460693, 0.20979052782058716, 0.014230906963348389, 0.8186830282211304, 0.3128468990325928, 0.03951084613800049, 0.4168444275856018, 0.8942615389823914, 0.4218786358833313, 0.6465094685554504, 0.24408525228500366, 0.15476775169372559, 0.9648764729499817, 0.13266116380691528, 0.2402561902999878]"
21,16615594,"[0.39314138889312744, 0.7838509678840637, 0.8318226933479309, 0.6042280793190002, 0.9722551107406616, 0.5063087344169617, 0.5783900022506714, 0.941275954246521, 0.05561023950576782, 0.31643813848495483, 0.7672227025032043, 0.8675573468208313, 0.04726684093475342, 0.9020013809204102, 0.7314421534538269, 0.6345681548118591, 0.9827511310577393, 0.874340295791626, 0.0004038810729980469, 0.9000269770622253, 0.6756442785263062, 0.979843020439148, 0.8605424165725708, 0.40412449836730957, 0.6103570461273193, 0.4300457239151001, 0.9125708341598511, 0.7069395780563354, 0.6944245100021362, 0.5996750593185425]"
22,17164959,"[0.014622390270233154, 0.9499063491821289, 0.39079540967941284, 0.2977396845817566, 0.2953140139579773, 0.9014372229576111, 0.48009878396987915, 0.46984392404556274, 0.08245337009429932, 0.2581139802932739, 0.5242601037025452, 0.6552285552024841, 0.9980555176734924, 0.18358445167541504, 0.9105015993118286, 0.023972392082214355, 0.24708515405654907, 0.32583820819854736, 0.4346505403518677, 0.6609030961990356, 0.07521772384643555, 0.45991504192352295, 0.3384125232696533, 0.7810255885124207, 0.29981887340545654, 0.6097089052200317, 0.897710382938385, 0.17624592781066895, 0.495355486869812, 0.005721926689147949]"
23,17542265,"[0.44866061210632324, 0.08954387903213501, 0.7595909237861633, 0.5502527356147766, 0.9644696116447449, 0.6988517045974731, 0.5562344193458557, 0.2670707106590271, 0.184289813041687, 0.8065962791442871, 0.038937151432037354, 0.7913800477981567, 0.4367145299911499, 0.18549305200576782, 0.8619940280914307, 0.7325271368026733, 0.6808398962020874, 0.9963566064834595, 0.5993308424949646, 0.02862638235092163, 0.5095076560974121, 0.03665423393249512, 0.2062477469444275, 0.3026319146156311, 0.5019863843917847, 0.8829090595245361, 0.8751806020736694, 0.7437043190002441, 0.5617009401321411, 0.20794016122817993]"
24,17593806,"[0.8214873671531677, 0.8017823100090027, 0.5761204361915588, 0.7252811789512634, 0.08352011442184448, 0.3416826128959656, 0.5173981785774231, 0.5319254398345947, 0.04778397083282471, 0.4103660583496094, 0.34873926639556885, 0.36461418867111206, 0.7522968649864197, 0.6350303888320923, 0.8489751815795898, 0.37241625785827637, 0.5806617736816406, 0.4354112148284912, 0.19887584447860718, 0.3849067687988281, 0.4793786406517029, 0.03742551803588867, 0.24304717779159546, 0.4859415292739868, 0.9447396993637085, 0.43488609790802, 0.32761329412460327, 0.8592856526374817, 0.487790584564209, 0.81006920337677]"
25,17626165,"[0.3687514066696167, 0.10152482986450195, 0.12217855453491211, 0.36231720447540283, 0.9291487336158752, 0.6101095080375671, 0.7715815901756287, 0.21023660898208618, 0.8987500667572021, 0.7297444343566895, 0.07117491960525513, 0.8836859464645386, 0.6595349907875061, 0.31774938106536865, 0.12819969654083252, 0.8880218863487244, 0.2698926329612732, 0.6487293243408203, 0.012624621391296387, 0.20562690496444702, 0.5065445899963379, 0.6119528412818909, 0.301941454410553, 0.9098994135856628, 0.26212090253829956, 0.8495003581047058, 0.8352851867675781, 0.9321705102920532, 0.8612328171730042, 0.26312345266342163]"
26,18038429,"[0.8976252675056458, 0.7630534172058105, 0.7649334669113159, 0.5386006832122803, 0.5242578387260437, 0.5758213400840759, 0.13302165269851685, 0.42305564880371094, 0.37423425912857056, 0.4599502682685852, 0.9540653228759766, 0.20607978105545044, 0.5448039174079895, 0.6360621452331543, 0.6172367334365845, 0.8913236856460571, 0.32487809658050537, 0.5172740817070007, 0.8300833702087402, 0.7449053525924683, 0.2829510569572449, 0.4993048310279846, 0.39374035596847534, 0.904385507106781, 0.3515812158584595, 0.6644862294197083, 0.35606861114501953, 0.35083234310150146, 0.1551837921142578, 0.7223884463310242]"
27,18713552,"[0.5710601806640625, 0.8115423321723938, 0.5590990781784058, 0.33742260932922363, 0.2628873586654663, 0.7921682000160217, 0.09867805242538452, 0.06334125995635986, 0.848834216594696, 0.05581468343734741, 0.3288891911506653, 0.5724009871482849, 0.46957099437713623, 0.09016484022140503, 0.722209632396698, 0.22783231735229492, 0.13297110795974731, 0.9004125595092773, 0.7276250123977661, 0.4675460457801819, 0.013255834579467773, 0.3159800171852112, 0.8772804141044617, 0.6438269019126892, 0.1778685450553894, 0.8144477605819702, 0.09769326448440552, 0.10334336757659912, 0.43786054849624634, 0.32441264390945435]"
28,19136776,"[0.3824271559715271, 0.11824268102645874, 0.8285262584686279, 0.3137708306312561, 0.956564724445343, 0.9542784094810486, 0.9482933282852173, 0.15359628200531006, 0.5864226818084717, 0.5075211524963379, 0.5424942970275879, 0.35946351289749146, 0.3879022002220154, 0.8534234762191772, 0.7613650560379028, 0.8569468855857849, 0.7089639902114868, 0.5551915764808655, 0.9487539529800415, 0.5533328056335449, 0.6810694932937622, 0.9539940357208252, 0.28957992792129517, 0.6793065071105957, 0.14881283044815063, 0.6361507773399353, 0.24492722749710083, 0.15200084447860718, 0.12877553701400757, 0.7713752388954163]"
29,19445829,"[0.17186540365219116, 0.8797785043716431, 0.7062305212020874, 0.9802353978157043, 0.5202288031578064, 0.8521765470504761, 0.9057298898696899, 0.46776437759399414, 0.6042478084564209, 0.2062758207321167, 0.9648382067680359, 0.3373100161552429, 0.37014371156692505, 0.6202122569084167, 0.4293944239616394, 0.10773974657058716, 0.6504384875297546, 0.19955003261566162, 0.15958386659622192, 0.7044422626495361, 0.40387243032455444, 0.573212206363678, 0.3869975805282593, 0.5176141858100891, 0.11434668302536011, 0.20888060331344604, 0.47650212049484253, 0.35904622077941895, 0.8383925557136536, 0.4279903769493103]"
30,19651092,"[0.20009148120880127, 0.37351882457733154, 0.09844541549682617, 0.2969667315483093, 0.04880255460739136, 0.27650731801986694, 0.2351762056350708, 0.7971048951148987, 0.9449878334999084, 0.44041669368743896, 0.10355871915817261, 0.3615914583206177, 0.9761829972267151, 0.8819404244422913, 0.8736605644226074, 0.2126057744026184, 0.7497042417526245, 0.3184214234352112, 0.7927801012992859, 0.8791055679321289, 0.8352459669113159, 0.49594032764434814, 0.41604095697402954, 0.4164614677429199, 0.0008172988891601562, 0.6979408860206604, 0.9335455298423767, 0.08687132596969604, 0.9235839247703552, 0.4309287667274475]"
31,19879777,"[0.7636334300041199, 0.29348665475845337, 0.010664641857147217, 0.13014578819274902, 0.0937720537185669, 0.056131958961486816, 0.7117854952812195, 0.6678905487060547, 0.7684515118598938, 0.6092919111251831, 0.608055830001831, 0.8323813676834106, 0.10736089944839478, 0.9397531747817993, 0.6411991715431213, 0.08022725582122803, 0.0007408261299133301, 0.3782705068588257, 0.19809222221374512, 0.701545774936676, 0.43225765228271484, 0.2622954249382019, 0.2644836902618408, 0.7809840440750122, 0.7217085957527161, 0.6396520137786865, 0.024183154106140137, 0.9244337677955627, 0.9100801944732666, 0.7214007377624512]"
32,19979031,"[0.9409908056259155, 0.4045824408531189, 0.9741378426551819, 0.3564756512641907, 0.05530136823654175, 0.6321659088134766, 0.3196350336074829, 0.590300440788269, 0.19709134101867676, 0.11601448059082031, 0.6890078783035278, 0.9713859558105469, 0.7230517268180847, 0.5998157262802124, 0.80149906873703, 0.746773362159729, 0.08067017793655396, 0.509802520275116, 0.7036263942718506, 0.04293745756149292, 0.8910222053527832, 0.13367235660552979, 0.8842499852180481, 0.5732515454292297, 0.9501399993896484, 0.08705955743789673, 0.2872934937477112, 0.8643171787261963, 0.9257176518440247, 0.08663862943649292]"
33,20709918,"[0.7304016947746277, 0.8485094904899597, 0.647175669670105, 0.8103150725364685, 0.3924936056137085, 0.32919836044311523, 0.32352614402770996, 0.5152963995933533, 0.7119023203849792, 0.4395638704299927, 0.6917822957038879, 0.2848372459411621, 0.7450252771377563, 0.7922763824462891, 0.2889580726623535, 0.48777562379837036, 0.12875455617904663, 0.5601146817207336, 0.38317257165908813, 0.3441406488418579, 0.6895307898521423, 0.3380810618400574, 0.9407286643981934, 0.5406697392463684, 0.42015230655670166, 0.5464956760406494, 0.24869024753570557, 0.8727007508277893, 0.05083566904067993, 0.5175505876541138]"
34,20745573,"[0.7479861378669739, 0.6308861970901489, 0.6700184345245361, 0.09220302104949951, 0.8264656066894531, 0.4209318161010742, 0.2499738335609436, 0.017064154148101807, 0.9879564642906189, 0.7393476963043213, 0.21234893798828125, 0.6163818836212158, 0.7260719537734985, 0.10939931869506836, 0.5911105871200562, 0.9187091588973999, 0.09258747100830078, 0.23292267322540283, 0.8606432676315308, 0.4034104347229004, 0.8465805649757385, 0.6896119713783264, 0.4438648819923401, 0.7312755584716797, 0.7940967082977295, 0.03471958637237549, 0.14301776885986328, 0.1578681468963623, 0.5787737369537354, 0.8898988962173462]"
35,20869604,"[0.1866297721862793, 0.842479407787323, 0.8241738080978394, 0.9036257863044739, 0.6817233562469482, 0.2407289743423462, 0.5943300127983093, 0.1441495418548584, 0.9708566069602966, 0.4133504033088684, 0.8446669578552246, 0.40423959493637085, 0.020376741886138916, 0.2953706383705139, 0.4273874759674072, 0.7237279415130615, 0.5044944286346436, 0.14185380935668945, 0.8901724219322205, 0.6274494528770447, 0.96597820520401, 0.9625494480133057, 0.7152208089828491, 0.5846917033195496, 0.7200166583061218, 0.08010780811309814, 0.1749732494354248, 0.4844128489494324, 0.6865504384040833, 0.11324548721313477]"
36,20878069,"[0.05070918798446655, 0.8093277215957642, 0.14493811130523682, 0.0629955530166626, 0.2731683850288391, 0.012955188751220703, 0.8993912935256958, 0.29684507846832275, 0.5148934721946716, 0.5309285521507263, 0.8518266081809998, 0.715531587600708, 0.6451778411865234, 0.8171411752700806, 0.9484442472457886, 0.915376603603363, 0.5115819573402405, 0.5010131001472473, 0.15174591541290283, 0.4852735996246338, 0.3794667720794678, 0.8639225959777832, 0.8427972197532654, 0.6564579010009766, 0.08722150325775146, 0.41645383834838867, 0.09617888927459717, 0.3189812898635864, 0.1475803256034851, 0.8501560688018799]"
37,21352313,"[0.33888256549835205, 0.6325336694717407, 0.8529161810874939, 0.3520317077636719, 0.5399990081787109, 0.3409755825996399, 0.6937425136566162, 0.9744974970817566, 0.24872148036956787, 0.5527042746543884, 0.4824836850166321, 0.34607475996017456, 0.5701107382774353, 0.18091249465942383, 0.7370123863220215, 0.4162909984588623, 0.26724207401275635, 0.350075900554657, 0.04075366258621216, 0.5004324913024902, 0.5725196599960327, 0.8030128479003906, 0.562688410282135, 0.46203380823135376, 0.8042787909507751, 0.7859318852424622, 0.30820024013519287, 0.667500913143158, 0.0031825900077819824, 0.14467710256576538]"
38,21478415,"[0.5083645582199097, 0.34332454204559326, 0.37845802307128906, 0.2607641816139221, 0.4398733377456665, 0.9212610721588135, 0.35698676109313965, 0.5448947548866272, 0.7255594730377197, 0.9721347689628601, 0.7223809957504272, 0.9153043627738953, 0.7361043095588684, 0.035383641719818115, 0.5930347442626953, 0.09577494859695435, 0.4305451512336731, 0.0745387077331543, 0.07609826326370239, 0.9683412313461304, 0.9264869093894958, 0.6577608585357666, 0.48495256900787354, 0.05420786142349243, 0.354469895362854, 0.08201628923416138, 0.18496990203857422, 0.44355422258377075, 0.5319945812225342, 0.20552217960357666]"
39,21606814,"[0.322854220867157, 0.3548561930656433, 0.4926340579986572, 0.7277664542198181, 0.5147802233695984, 0.17643988132476807, 0.39072203636169434, 0.5330309271812439, 0.9948945641517639, 0.7858337163925171, 0.1869906783103943, 0.8439473509788513, 0.15390616655349731, 0.4460493326187134, 0.8979102373123169, 0.1517898440361023, 0.15732038021087646, 0.17631042003631592, 0.09998685121536255, 0.6409146785736084, 0.04460662603378296, 0.46361202001571655, 0.1907891035079956, 0.9634377360343933, 0.69029700756073, 0.9035332202911377, 0.35476386547088623, 0.6604753732681274, 0.218858003616333, 0.06169617176055908]"
40,21985529,"[0.5120707154273987, 0.8191925883293152, 0.1038968563079834, 0.6233065128326416, 0.3368850350379944, 0.46184611320495605, 0.8138301372528076, 0.5031047463417053, 0.4825759530067444, 0.16027402877807617, 0.025609910488128662, 0.1882319450378418, 0.955606997013092, 0.6812161207199097, 0.38123083114624023, 0.22123700380325317, 0.4490349292755127, 0.5071550011634827, 0.05079174041748047, 0.6245855689048767, 0.8481691479682922, 0.43724513053894043, 0.35833317041397095, 0.6641592383384705, 0.873127281665802, 0.7919095158576965, 0.7162734270095825, 0.449968159198761, 0.6312358379364014, 0.5303283929824829]"
41,22311606,"[0.0175398588180542, 0.5398467779159546, 0.29830843210220337, 0.8926622271537781, 0.9511409997940063, 0.15345752239227295, 0.6281924843788147, 0.6805657744407654, 0.9493343830108643, 0.8049313426017761, 0.9441181421279907, 0.8259900212287903, 0.6315151453018188, 0.6139428019523621, 0.5296618342399597, 0.7461342811584473, 0.3394753932952881, 0.8173742890357971, 0.21613538265228271, 0.05869048833847046, 0.3029335141181946, 0.26447123289108276, 0.3787638545036316, 0.8370401263237, 0.5191208720207214, 0.14382272958755493, 0.1276913285255432, 0.3972163796424866, 0.5985085964202881, 0.7201355695724487]"
42,22394806,"[0.17381197214126587, 0.9521014094352722, 0.23624008893966675, 0.7541569471359253, 0.5120859146118164, 0.4504930377006531, 0.6636184453964233, 0.6189614534378052, 0.5659571886062622, 0.9314777255058289, 0.14602035284042358, 0.4586924910545349, 0.5093784332275391, 0.9938846230506897, 0.9484207034111023, 0.4178757667541504, 0.9954482316970825, 0.08534306287765503, 0.9708805084228516, 0.5203757882118225, 0.2760322690010071, 0.13230079412460327, 0.38863807916641235, 0.7668414115905762, 0.3364919424057007, 0.548905074596405, 0.9306812882423401, 0.3445740342140198, 0.833416223526001, 0.28409743309020996]"
43,22985183,"[0.7132053971290588, 0.026783525943756104, 0.7957687377929688, 0.7895256280899048, 0.12082606554031372, 0.9650557637214661, 0.949942409992218, 0.6656481623649597, 0.7025715708732605, 0.4905051589012146, 0.2990855574607849, 0.0143776535987854, 0.4621661901473999, 0.6892293095588684, 0.049779295921325684, 0.6610925793647766, 0.23229575157165527, 0.06224018335342407, 0.2409408688545227, 0.7902665138244629, 0.42047280073165894, 0.45749425888061523, 0.9424706697463989, 0.9109779000282288, 0.8526292443275452, 0.4362245798110962, 0.1608649492263794, 0.4913203716278076, 0.025745272636413574, 0.08436989784240723]"
44,23244977,"[0.6031941771507263, 0.3347465991973877, 0.8009092211723328, 0.4754883646965027, 0.4728805422782898, 0.7046504020690918, 0.563382089138031, 0.4007623791694641, 0.15847879648208618, 0.17196738719940186, 0.3256104588508606, 0.949933648109436, 0.6784767508506775, 0.3127809166908264, 0.1398143768310547, 0.31073927879333496, 0.630182683467865, 0.8438443541526794, 0.41258227825164795, 0.8246842622756958, 0.8824446201324463, 0.36597567796707153, 0.9488321542739868, 0.5969974398612976, 0.5635230541229248, 0.8775621652603149, 0.3894619941711426, 0.5463020205497742, 0.14087194204330444, 0.27613210678100586]"
