,UserId,Community
1022,16630362,0
1023,16631192,1
1024,16631904,1
1025,16637204,1
1026,16639736,1
1027,16648790,0
1028,16651754,0
1029,16658108,0
1030,16662889,1
1031,16664681,0
1032,16672510,0
1033,16672644,0
1034,16673982,0
1035,16676396,0
1036,16681111,1
1037,16686331,0
1038,16687624,0
1039,16700766,0
1040,16701794,0
1041,16708905,0
1042,16711478,0
1043,16715398,0
1044,16723838,0
1045,16724361,0
1046,16724890,0
1047,16732770,0
1048,16738488,0
1049,16745147,0
1050,16746041,1
1051,16746076,0
1052,16751582,0
1053,16753660,0
1054,16782082,1
1055,16786960,1
1056,16787084,0
1057,16790655,1
1058,16799023,0
1059,16801428,0
1060,16814960,0
1061,16815644,0
1062,16829374,1
1063,16830572,1
1064,16832383,0
1065,16834659,1
1066,16869946,1
1067,16870682,1
1068,16870853,0
1069,16884088,0
1070,16884569,0
1071,16889164,0
1072,16894445,0
1073,16895951,0
1074,16896485,0
1075,16898427,0
1076,16902662,0
1077,16906137,1
1078,16909049,1
1079,16910591,0
1080,16920434,0
1081,16929216,0
1082,16930208,0
1083,16935292,0
1084,16941099,0
1085,16946047,0
1086,16950628,0
1087,16951874,0
1088,16953157,0
1089,16953480,1
1090,16953844,0
1091,16955235,1
1092,16955517,0
1093,16955991,0
1094,16965437,0
1095,16970365,0
1096,16973333,1
1097,16981607,0
1098,16983506,1
1099,16984207,0
1100,17000457,0
1101,17001490,1
1102,17001533,0
1103,17001730,0
1104,17003056,0
1105,17006157,0
1106,17006839,0
1107,17008726,1
1108,17014086,1
1109,17021282,0
1110,17036898,0
1111,17043927,0
1112,17044233,0
1113,17045060,0
1114,17051344,0
1115,17051930,0
1116,17054583,0
1117,17057271,1
1118,17060573,0
1119,17063206,1
1120,17071392,1
1121,17074098,0
1122,17090237,0
1123,17094311,0
1124,17100212,0
1125,17102621,0
1126,17108251,0
1127,17108735,0
1128,17120599,0
1129,17124435,0
1130,17124440,0
1131,17136419,0
1132,17137628,1
1133,17141349,0
1134,17147758,0
1135,17148071,1
1136,17160421,0
1137,17163265,0
1138,17164959,0
1139,17169239,1
1140,17176037,0
1141,17179705,0
1142,17196684,1
1143,17196790,0
1144,17215028,0
1145,17215892,1
1146,17216220,1
1147,17220423,0
1148,17229791,0
1149,17243213,0
1150,17243582,0
1151,17248121,0
1152,17262936,1
1153,17268481,0
1154,17269578,0
1155,17275419,1
1156,17279447,0
1157,17290902,0
1158,17291393,0
1159,17291519,0
1160,17291963,0
1161,17293897,0
1162,17298709,0
1163,17307444,1
1164,17366486,0
1165,17373593,0
1166,17383566,1
1167,17383707,0
1168,17395130,0
1169,17395800,0
1170,17396167,0
1171,17409240,0
1172,17414051,0
1173,17414291,0
1174,17439893,0
1175,17445583,0
1176,17446621,0
1177,17454769,0
1178,17459407,0
1179,17463923,0
1180,17469289,1
1181,17469492,0
1182,17471979,1
1183,17477109,0
1184,17477864,0
1185,17480896,0
1186,17481249,1
1187,17482727,0
1188,17485551,0
1189,17487295,0
1190,17489079,0
1191,17491671,0
1192,17494767,1
1193,17505585,0
1194,17508842,1
1195,17509613,1
1196,17515904,0
1197,17525510,0
1198,17530277,0
1199,17531205,1
1200,17542265,0
1201,17552599,0
1202,17554700,1
1203,17566387,0
1204,17568791,0
1205,17571819,1
1206,17578365,0
1207,17583639,0
1208,17588443,0
1209,17593806,0
1210,17602541,1
1211,17622474,1
1212,17626165,0
1213,17637572,0
1214,17641645,0
1215,17655003,0
1216,17655568,1
1217,17658786,1
1218,17659206,0
1219,17659340,0
1220,17665654,0
1221,17666340,0
1222,17668544,0
1223,17673703,0
1224,17675497,1
1225,17679977,0
1226,17691143,0
1227,17695016,0
1228,17696000,1
1229,17702620,0
1230,17715048,0
1231,17719233,0
1232,17722841,0
1233,17730392,0
1234,17732014,1
1235,17733742,0
1236,17734669,0
1237,17740885,0
1238,17753033,0
1239,17758502,0
1240,17773367,0
1241,17783001,0
1242,17783366,0
1243,17783391,0
1244,17787486,0
1245,17800797,0
1246,17805062,1
1247,17807719,0
1248,17813135,0
1249,17815786,0
1250,17816716,0
1251,17818562,1
1252,17825585,1
1253,17826013,0
1254,17826999,0
1255,17828634,0
1256,17848678,0
1257,17855109,0
1258,17857102,0
1259,17857146,0
1260,17857826,0
1261,17870319,1
1262,17872032,0
1263,17872460,0
1264,17878842,1
1265,17899109,0
1266,17901653,1
1267,17909625,1
1268,17918561,0
1269,17918663,1
1270,17931165,0
1271,17936671,0
1272,17938326,0
1273,17949156,0
1274,17955306,0
1275,17962204,0
1276,17966374,0
1277,17969805,1
1278,17983854,0
1279,17985562,0
1280,17990493,1
1281,17994312,0
1282,18000128,1
1283,18000919,0
1284,18001717,0
1285,18002528,0
1286,18008484,0
1287,18009781,0
1288,18009912,1
1289,18016856,0
1290,18021418,0
1291,18023647,0
1292,18025537,1
1293,18035013,1
1294,18038269,0
1295,18038429,0
1296,18040230,0
1297,18043042,0
1298,18044851,0
1299,18045425,0
1300,18057901,1
1301,18058609,0
1302,18058741,0
1303,18067324,0
1304,18071358,0
1305,18072234,0
1306,18077485,1
1307,18080658,1
1308,18083786,0
1309,18084838,1
1310,18088038,0
1311,18091004,1
1312,18092068,0
1313,18113678,1
1314,18117522,0
1315,18119568,0
1316,18131006,1
1317,18134929,1
1318,18138157,0
1319,18139461,1
1320,18140095,0
1321,18142375,0
1322,18142761,0
1323,18144166,1
1324,18149465,1
1325,18150223,1
1326,18157489,1
1327,18164662,1
1328,18171994,0
1329,18172905,0
1330,18185416,0
1331,18185582,0
1332,18186060,0
1333,18189672,0
1334,18189723,0
1335,18189873,1
1336,18197247,0
1337,18197668,1
1338,18200081,0
1339,18202722,0
1340,18208354,0
1341,18210078,0
1342,18213483,0
1343,18220175,1
1344,18220249,0
1345,18224213,0
1346,18225966,0
1347,18236230,0
1348,18243006,0
1349,18244332,1
1350,18247062,0
1351,18248403,0
1352,18255301,0
1353,18265163,0
1354,18267160,0
1355,18273915,0
1356,18286505,0
1357,18290031,0
1358,18290401,0
1359,18291699,0
1360,18293052,0
1361,18301196,0
1362,18313689,0
1363,18318632,0
1364,18321894,0
1365,18331782,0
1366,18341475,0
1367,18343000,0
1368,18349282,0
1369,18358219,0
1370,18363508,0
1371,18367081,1
1372,18368630,0
1373,18386198,1
1374,18415179,1
1375,18425728,0
1376,18446423,0
1377,18456892,1
1378,18457859,0
1379,18472837,1
1380,18481113,0
1381,18485036,1
1382,18489148,0
1383,18506789,0
1384,18506975,0
1385,18510860,1
1386,18511475,1
1387,18522339,0
1388,18522476,0
1389,18525497,0
1390,18536530,0
1391,18549724,1
1392,18550598,1
1393,18552451,1
1394,18559380,0
1395,18561754,0
1396,18565158,0
1397,18569055,0
1398,18571616,0
1399,18576537,1
1400,18577088,0
1401,18583722,0
1402,18587457,0
1403,18598424,0
1404,18605402,0
1405,18607266,0
1406,18608117,0
1407,18610936,0
1408,18623794,0
1409,18625669,0
1410,18630733,0
1411,18634085,1
1412,18637420,0
1413,18643877,0
1414,18653651,0
1415,18655359,0
1416,18664838,0
1417,18669958,0
1418,18673041,0
1419,18681934,0
1420,18691124,0
1421,18695316,0
1422,18710601,0
1423,18713552,0
1424,18718672,0
1425,18724620,0
1426,18731529,0
1427,18732991,1
1428,18735501,0
1429,18738011,0
1430,18742360,0
1431,18746559,0
1432,18746993,0
1433,18756512,0
1434,18756873,0
1435,18760392,0
1436,18766459,0
1437,18767649,0
1438,18768225,0
1439,18772355,0
1440,18776893,1
1441,18781212,0
1442,18781842,1
1443,18791394,0
1444,18795950,1
1445,18804231,0
1446,18805731,0
1447,18806753,0
1448,18829520,0
1449,18841293,1
1450,18856747,1
1451,18856867,0
1452,18862302,0
1453,18863894,0
1454,18868105,0
1455,18872918,0
1456,18874097,1
1457,18879847,0
1458,18887719,0
1459,18891923,1
1460,18900664,1
1461,18901503,0
1462,18906662,0
1463,18910026,0
1464,18914363,0
1465,18916728,0
1466,18927538,0
1467,18932935,0
1468,18935802,0
1469,18940769,1
1470,18946913,1
1471,18948541,0
1472,18949452,1
1473,18951956,1
1474,18952294,1
1475,18954398,0
1476,18956020,0
1477,18958430,0
1478,18975155,0
1479,18979745,1
1480,18983473,1
1481,18988833,0
1482,18991263,0
1483,18992997,0
1484,18995454,0
1485,18999830,1
1486,19000033,0
1487,19001646,0
1488,19004351,0
1489,19008179,1
1490,19009963,0
1491,19014211,0
1492,19027475,0
1493,19029070,0
1494,19029137,0
1495,19032473,0
1496,19038934,0
1497,19039063,0
1498,19055236,0
1499,19055721,0
1500,19058681,0
1501,19063323,0
1502,19067915,0
1503,19071132,0
1504,19071523,0
1505,19071750,1
1506,19077055,1
1507,19081153,0
1508,19085317,0
1509,19089116,0
1510,19096593,0
1511,19097261,0
1512,19109940,0
1513,19110632,0
1514,19114712,1
1515,19122242,1
1516,19125899,1
1517,19130934,1
1518,19136776,0
1519,19146492,0
1520,19163150,0
1521,19167293,0
1522,19168381,0
1523,19177501,1
1524,19179185,0
1525,19187671,0
1526,19194595,0
1527,19195914,1
1528,19203548,1
1529,19209076,1
1530,19209687,0
1531,19225574,0
1532,19232587,1
1533,19233674,0
1534,19236074,0
1535,19240255,0
1536,19248106,1
1537,19253863,1
1538,19259102,1
1539,19287584,0
1540,19295464,0
1541,19299339,0
1542,19302176,0
1543,19312820,0
1544,19329136,1
1545,19329393,0
1546,19335378,0
1547,19346439,1
1548,19350068,1
1549,19350335,0
1550,19360351,0
1551,19360575,1
1552,19372550,0
1553,19379616,0
1554,19380829,0
1555,19382577,0
1556,19383279,1
1557,19387229,1
1558,19390810,0
1559,19394188,0
1560,19396413,0
1561,19401248,1
1562,19405774,0
1563,19416833,1
1564,19424588,0
1565,19425579,0
1566,19426551,0
1567,19427498,0
1568,19445829,1
1569,19455756,0
1570,19457075,0
1571,19458757,1
1572,19462442,1
1573,19478383,0
1574,19489239,0
1575,19522577,0
1576,19527964,0
1577,19530101,0
1578,19532745,0
1579,19533564,0
1580,19534873,1
1581,19536818,0
1582,19538986,0
1583,19546142,0
1584,19546277,0
1585,19563355,0
1586,19564474,0
1587,19589219,1
1588,19590009,0
1589,19593016,0
1590,19593907,0
1591,19603091,0
1592,19605981,0
1593,19608297,1
1594,19611483,0
1595,19621110,0
1596,19624059,1
1597,19631355,0
1598,19637934,0
1599,19643448,0
1600,19651092,0
1601,19652989,0
1602,19653737,1
1603,19658826,0
1604,19661363,1
1605,19662223,0
1606,19673700,0
1607,19674395,0
1608,19674502,0
1609,19675436,0
1610,19683498,1
1611,19685990,0
1612,19686295,0
1613,19695174,0
1614,19702113,0
1615,19706851,0
1616,19707318,1
1617,19709040,0
1618,19711108,0
1619,19720019,1
1620,19722699,0
1621,19723651,0
1622,19734025,1
1623,19747264,0
1624,19748200,1
1625,19758791,0
1626,19777749,1
1627,19777794,0
1628,19780648,1
1629,19781200,0
1630,19790261,0
1631,19791234,0
1632,19796721,0
1633,19816859,0
1634,19825011,0
1635,19833463,0
1636,19854095,0
1637,19856293,0
1638,19879777,1
1639,19889168,0
1640,19893079,0
1641,19895079,0
1642,19897138,0
1643,19923144,1
1644,19924137,0
1645,19932368,0
1646,19935420,1
1647,19939931,0
1648,19940791,0
1649,19940921,0
1650,19952404,0
1651,19955482,1
1652,19966557,0
1653,19979031,0
1654,20010728,0
1655,20011326,1
1656,20012204,0
1657,20013269,0
1658,20025220,1
1659,20034278,0
1660,20038221,1
1661,20060293,0
1662,20063203,1
1663,20069125,0
1664,20071863,0
1665,20075848,0
1666,20076000,0
1667,20076659,0
1668,20080155,0
1669,20088161,0
1670,20093858,0
